mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__tol,param_classifier__solver,param_classifier__shrinkage,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
6.835255702336629,0.11424991741212104,0.0614318052927653,0.005155632162642445,0.0001,eigen,0.15,"{'classifier__tol': 0.0001, 'classifier__solver': 'eigen', 'classifier__shrinkage': 0.15}",0.4881916289820567,0.48050846184016144,0.4844345435323853,0.4843782114515345,0.0031368927630246357,5,0.4858224156341374,0.4812020510849747,0.489996772988861,0.4856737465693244,0.0035919688389330134,0.7427773311644571,0.7455638866288201,0.736026067120261,0.741455761637846,0.004004365097799569,5,0.7446152110274742,0.737608770689986,0.7493927922112367,0.7438722579762324,0.004839405971162652,0.7425045560871103,0.7345587958544674,0.7424952852339737,0.7398528790585172,0.0037434840470458963,5,0.740917029101751,0.7353964694647909,0.7454693109102944,0.7405942698256122,0.004118548600280922
5.853674650192261,0.589414363955349,0.09142017364501953,0.02043495885395091,0.0001,lsqr,,"{'classifier__tol': 0.0001, 'classifier__solver': 'lsqr', 'classifier__shrinkage': None}",0.5106588210985746,0.5029574918552875,0.5004568908173006,0.504691067923721,0.004341567294175212,1,0.5116878896467139,0.5040487299250549,0.5096318036064408,0.5084561410594032,0.003227571546496877,0.7606851604774623,0.7676050712188413,0.7521119828333035,0.760134071509869,0.006337019342360334,1,0.7724528578646488,0.7649100728536944,0.7725767673339308,0.769979899350758,0.0035852655802967154,0.7708325980147503,0.7594154675102893,0.7604033741033295,0.7635504798761231,0.005165005537127499,1,0.7703507912198754,0.7597915270762574,0.7652458305419048,0.7651293829460125,0.004311587862618273
7.899785995483398,0.7391784718240098,0.06855169932047527,0.004112744890284984,0.001,eigen,0.15,"{'classifier__tol': 0.001, 'classifier__solver': 'eigen', 'classifier__shrinkage': 0.15}",0.4881916289820567,0.48050846184016144,0.4844345435323853,0.4843782114515345,0.0031368927630246357,5,0.4858224156341374,0.4812020510849747,0.489996772988861,0.4856737465693244,0.0035919688389330134,0.7427773311644571,0.7455638866288201,0.736026067120261,0.741455761637846,0.004004365097799569,5,0.7446152110274742,0.737608770689986,0.7493927922112367,0.7438722579762324,0.004839405971162652,0.7425045560871103,0.7345587958544674,0.7424952852339737,0.7398528790585172,0.0037434840470458963,5,0.740917029101751,0.7353964694647909,0.7454693109102944,0.7405942698256122,0.004118548600280922
7.163108269373576,0.6284883875766182,0.08379459381103516,0.009502277682563431,0.0001,lsqr,0.0,"{'classifier__tol': 0.0001, 'classifier__solver': 'lsqr', 'classifier__shrinkage': 0.0}",0.5106588210985746,0.5029574918552875,0.5004568908173006,0.504691067923721,0.004341567294175212,1,0.5116878896467139,0.5040487299250549,0.5096318036064408,0.5084561410594032,0.003227571546496877,0.7606851604774623,0.7676050712188413,0.7521119828333035,0.760134071509869,0.006337019342360334,1,0.7724528578646488,0.7649100728536944,0.7725767673339308,0.769979899350758,0.0035852655802967154,0.7708325980147503,0.7594154675102893,0.7604033741033295,0.7635504798761231,0.005165005537127499,1,0.7703507912198754,0.7597915270762574,0.7652458305419048,0.7651293829460125,0.004311587862618273
11.257240772247314,0.19412312102989746,0.03480847676595052,0.00037156688844192657,0.001,eigen,auto,"{'classifier__tol': 0.001, 'classifier__solver': 'eigen', 'classifier__shrinkage': 'auto'}",0.510526895224116,0.5009683579643835,0.4971326281550764,0.5028759604478586,0.005632098957784136,4,0.511449178094648,0.5012307727069982,0.506896871446043,0.5065256074158965,0.004179898715012745,0.7615077986085337,0.7668597518588655,0.7508027292939295,0.7597234265871095,0.006675576431831992,4,0.7717094190220247,0.7614829946316984,0.7704084391037075,0.7678669509191436,0.0045452767130266586,0.7703546671802808,0.7557630654516201,0.754793855688289,0.7603038627733967,0.007117998024276926,4,0.7700495308687073,0.7557698534502723,0.7614949558030628,0.7624381133740141,0.005867677362544348
8.584697008132935,0.087287712920057,0.06281900405883789,0.005006566122128776,0.01,eigen,0.9,"{'classifier__tol': 0.01, 'classifier__solver': 'eigen', 'classifier__shrinkage': 0.9}",0.42091972259011073,0.4142930313376249,0.4241544316079984,0.41978906184524467,0.004104517764051077,10,0.41712590939787597,0.4188220767250401,0.42504050968788026,0.4203294986035988,0.00340239768179265,0.6880151464142169,0.685151874381372,0.6816844913595773,0.684950504051722,0.0025883985863149623,10,0.6841843437606567,0.6853422420803532,0.6907699012738042,0.6867654957049382,0.002870729303349441,0.6897843732134256,0.6810936490462656,0.6995408560952334,0.6901396261183083,0.007535229058526487,10,0.6884379087167813,0.6850929723411016,0.6978826859563695,0.6904711890047507,0.0054157095649124505
7.307128111521403,0.23859514770610227,0.07917070388793945,0.00679298642746827,0.0001,lsqr,0.15,"{'classifier__tol': 0.0001, 'classifier__solver': 'lsqr', 'classifier__shrinkage': 0.15}",0.4881916289820567,0.48050846184016144,0.4844345435323853,0.4843782114515345,0.0031368927630246357,5,0.4858224156341374,0.4812020510849747,0.489996772988861,0.4856737465693244,0.0035919688389330134,0.7427773311644571,0.7455638866288201,0.736026067120261,0.741455761637846,0.004004365097799569,5,0.7446152110274742,0.737608770689986,0.7493927922112367,0.7438722579762324,0.004839405971162652,0.7425045560871103,0.7345587958544674,0.7424952852339737,0.7398528790585172,0.0037434840470458963,5,0.740917029101751,0.7353964694647909,0.7454693109102944,0.7405942698256122,0.004118548600280922
7.851657787958781,0.5496532794785294,0.06134645144144694,0.0058345148302256095,0.001,eigen,,"{'classifier__tol': 0.001, 'classifier__solver': 'eigen', 'classifier__shrinkage': None}",0.5106588210985746,0.5029574918552875,0.5004568908173006,0.504691067923721,0.004341567294175212,1,0.5116878896467139,0.5040487299250549,0.5096318036064408,0.5084561410594032,0.003227571546496877,0.7606851604774623,0.7676050712188413,0.7521119828333035,0.760134071509869,0.006337019342360334,1,0.7724528578646488,0.7649100728536944,0.7725767673339308,0.769979899350758,0.0035852655802967154,0.7708325980147503,0.7594154675102893,0.7604033741033295,0.7635504798761231,0.005165005537127499,1,0.7703507912198754,0.7597915270762574,0.7652458305419048,0.7651293829460125,0.004311587862618273
4.996143658955892,0.410587917321223,0.06426374117533366,0.008059417793191935,0.001,lsqr,0.5,"{'classifier__tol': 0.001, 'classifier__solver': 'lsqr', 'classifier__shrinkage': 0.5}",0.4668789843045559,0.4613259465978864,0.46390196035305653,0.4640356304184996,0.0022689876902442546,8,0.4636522623604315,0.4608654954031671,0.46863227718393363,0.46438334498251077,0.003212640259738745,0.722039404955047,0.7235477955935588,0.7125754389025497,0.7193875464837185,0.0048560901867414855,8,0.7190839288407117,0.7146852963838073,0.7264656665024052,0.7200782972423081,0.004860442807081024,0.7278102022928598,0.7242262244445746,0.7296196412153707,0.7272186893176017,0.0022412276123886625,8,0.7270054849733184,0.722880863339256,0.7318578404761014,0.7272480629295587,0.0036688474736626406
4.697855393091838,0.10721493866053536,0.05438733100891113,0.0032787829639392067,0.0001,lsqr,0.85,"{'classifier__tol': 0.0001, 'classifier__solver': 'lsqr', 'classifier__shrinkage': 0.85}",0.43033486126204334,0.42246862457931733,0.4308197581852484,0.4278744146755364,0.003827593341323701,9,0.42616283267197763,0.4266524374182688,0.4335388689049437,0.42878471299839677,0.0033676328966317382,0.693196733567737,0.6924890660741952,0.68877819047624,0.6914879967060573,0.0019377797729569993,9,0.6907212478186562,0.6912239202758588,0.6965563331622027,0.6928338337522392,0.002640192075423208,0.6978840165421067,0.6881644335502892,0.7037941857883857,0.6966142119602606,0.006443683807322676,9,0.696002856422905,0.6919266972574949,0.7058468266666786,0.6979254601156928,0.005843218542991899
