mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__activation,param_classifier__alpha,param_classifier__batch_size,param_classifier__beta_1,param_classifier__beta_2,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__validation_fraction,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
105.062717517217,5.080477222456795,0.10068480173746745,0.0019580538817271795,relu,0.0005638530127559436,95,0.9520452126896557,0.9517611714160403,"(64,)",0.001429030890345622,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0005638530127559436, 'classifier__batch_size': 95, 'classifier__beta_1': 0.9520452126896557, 'classifier__beta_2': 0.9517611714160403, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001429030890345622, 'classifier__validation_fraction': 0.15}",0.8161462449926493,0.8256671125053481,0.8136275106487828,0.81848028938226,0.005184838514081711,67,0.8917517430649335,0.9037384981089543,0.8931828151381838,0.896224352104024,0.005345327209022132,0.8930388675178811,0.899132163141633,0.891918905395267,0.8946966453515938,0.003169536489597926,74,0.9890485833633521,0.990451926838259,0.9907014185890619,0.990067309596891,0.0007275135222591805,0.957093038241572,0.9589918249591517,0.9573959416464544,0.9578269349490593,0.0008329322380930483,67,0.9757196453844311,0.9752901851771106,0.9763854377085651,0.9757984227567023,0.00045059141336753256
151.91961105664572,46.91922795228812,0.1585676670074463,0.01915046782798089,relu,0.0003741816659607172,121,0.9774364156480508,0.9622623166652773,"(128,)",0.00664661557126371,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0003741816659607172, 'classifier__batch_size': 121, 'classifier__beta_1': 0.9774364156480508, 'classifier__beta_2': 0.9622623166652773, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.00664661557126371, 'classifier__validation_fraction': 0.15}",0.8529949975837905,0.8224667233781122,0.8134018206407363,0.829621180534213,0.016937032562009614,51,0.9351969248933225,0.9026974548511699,0.8954614722846015,0.9111186173430313,0.017280307323477177,0.9010436335487182,0.908469938530447,0.8872669773722798,0.8989268498171484,0.008784530740393067,59,0.9931484520672672,0.9899517643734506,0.990532631790052,0.9912109494102564,0.0013903930255769882,0.9644315716316542,0.9560637004543191,0.9589708599870518,0.9598220440243416,0.003468784869770351,56,0.9837135271614816,0.9739565661483219,0.9772928617929219,0.9783209850342418,0.0040490616281295185
129.46002395947775,19.636315956571057,0.10238846143086751,0.0027462864917495054,relu,0.0011862189410697297,71,0.969299419778875,0.9605752303473453,"(64,)",0.0028659272482909545,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0011862189410697297, 'classifier__batch_size': 71, 'classifier__beta_1': 0.969299419778875, 'classifier__beta_2': 0.9605752303473453, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.0028659272482909545, 'classifier__validation_fraction': 0.15}",0.8310026764772929,0.801780197743458,0.8069601591360878,0.8132476777856129,0.012731535228543138,74,0.9145422551587734,0.8638759385097778,0.8871407174245112,0.8885196370310208,0.020707405682589084,0.8816226697844268,0.9079816280800482,0.8840552547218653,0.8912198508621135,0.011893898968160696,83,0.9856457608921432,0.9878332582662036,0.9876827742983819,0.9870539311522428,0.0009976201572458442,0.960365097496799,0.955054883500055,0.9536852173004156,0.9563683994324231,0.0028808786782215995,71,0.9768686589593812,0.9693148439879156,0.9717358812497267,0.9726397947323412,0.0031493729369324684
120.98915243148804,24.467528407948418,0.09502553939819336,0.006129332726857665,relu,0.00012687131530893567,110,0.9629560989690474,0.9567793015284722,"(64,)",0.009322596061906321,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.00012687131530893567, 'classifier__batch_size': 110, 'classifier__beta_1': 0.9629560989690474, 'classifier__beta_2': 0.9567793015284722, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.009322596061906321, 'classifier__validation_fraction': 0.15}",0.7870659142759167,0.7966903742499896,0.7737848539873857,0.7858470475044307,0.009390773549256147,94,0.8671495765242521,0.8717081505261548,0.8528015118608401,0.8638864129704157,0.008056112531881538,0.8804446059810234,0.8978285213137941,0.8808655097834563,0.8863795456927579,0.008097471707516112,94,0.9865055386894894,0.9873148210593439,0.9837758268959604,0.9858653955482645,0.001514035964579093,0.9440297321870613,0.9512607373676352,0.9372571359493169,0.9441825351680045,0.0057179672806584,94,0.9619814739161662,0.96860521077452,0.9551092333716527,0.961898639354113,0.0055100210337275125
203.18974669774374,32.298592797492574,0.14525365829467773,0.0033946329830381143,relu,0.0004424996646298211,80,0.9358938811300316,0.9712425161414563,"(128,)",0.0011979987953345745,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0004424996646298211, 'classifier__batch_size': 80, 'classifier__beta_1': 0.9358938811300316, 'classifier__beta_2': 0.9712425161414563, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.0011979987953345745, 'classifier__validation_fraction': 0.1}",0.8566653943862299,0.8605146225880158,0.8593873868258163,0.8588558012666874,0.0016157716097604498,21,0.9569471754173069,0.9529349154563841,0.9487898656508751,0.9528906521748554,0.0033303548444522353,0.888174230154599,0.8989994290144816,0.88062161956551,0.8892650929115301,0.0075422567887656455,88,0.9965946757298667,0.9964506502322958,0.9954614028665695,0.9961689096095774,0.0005037262348662758,0.9676403216896896,0.9699787081200151,0.9688969388151057,0.9688386562082701,0.0009555314127322854,20,0.9891114532841866,0.9897576959978596,0.9881089173103949,0.988992688864147,0.0006783295809855123
131.51893798510233,42.83610937416788,0.12533330917358398,0.02216909907980223,relu,0.0002337046473454554,125,0.9752382108460985,0.9841027360985911,"(64,)",0.0011433879093838465,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0002337046473454554, 'classifier__batch_size': 125, 'classifier__beta_1': 0.9752382108460985, 'classifier__beta_2': 0.9841027360985911, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.0011433879093838465, 'classifier__validation_fraction': 0.15}",0.7977725980274939,0.8158497732425923,0.8347941319421512,0.8161388344040791,0.01511535997178237,69,0.8708158630590628,0.887942495882849,0.9401230842723578,0.8996271477380899,0.029476216907995397,0.8914781621912644,0.9061991081990544,0.8675286318036509,0.8884019673979898,0.015936303774014237,90,0.9893024007018024,0.9884856156491754,0.9942236656744432,0.9906705606751404,0.0025344559978559564,0.9553784975603116,0.9523566312930919,0.9637940076932541,0.9571763788488857,0.004839261484675861,69,0.97332636545785,0.9705206019151941,0.9870867956874564,0.9769779210201669,0.007239248927135597
113.87120485305786,22.15711161521343,0.11132033665974934,0.01344464164325012,relu,0.0002055294619639017,97,0.9215808623241664,0.9545997912139833,"(64,)",0.0045729597275411355,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0002055294619639017, 'classifier__batch_size': 97, 'classifier__beta_1': 0.9215808623241664, 'classifier__beta_2': 0.9545997912139833, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.0045729597275411355, 'classifier__validation_fraction': 0.1}",0.8001777979522726,0.8373081404874017,0.8069984212436513,0.8148281198944418,0.016137817281479897,70,0.8812977205734172,0.9252452826311535,0.9008693063528748,0.9024707698524818,0.017977218300023995,0.8823985889677596,0.8871840646173215,0.8818621712763501,0.8838149416204771,0.0023923737599315636,98,0.9886785322627695,0.989006242944245,0.9916116112385867,0.9897654621485338,0.001312262275541944,0.953952135230587,0.9597445061075811,0.9554634750040246,0.9563867054473976,0.002453182413769294,70,0.9729241698424861,0.9779318432756383,0.9764014479568699,0.9757524870249981,0.002095242391959553
124.08433198928833,20.525912776921025,0.14253608385721842,0.0041787496438479375,relu,0.0018903454995625151,124,0.9664107225026192,0.9771633485730586,"(128,)",0.005370804159140478,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0018903454995625151, 'classifier__batch_size': 124, 'classifier__beta_1': 0.9664107225026192, 'classifier__beta_2': 0.9771633485730586, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.005370804159140478, 'classifier__validation_fraction': 0.1}",0.849271083272701,0.7833811345385496,0.8022740637354581,0.8116420938489028,0.027703084391478616,78,0.9281121766267733,0.8332709099274178,0.8794207974941319,0.880267961349441,0.038723418687170635,0.8994580089826414,0.9199453642014808,0.8903330905168456,0.9032454879003226,0.012382257080391106,30,0.9922459036926476,0.9862896285285275,0.9902879529090773,0.9896078283767508,0.0024787403376557737,0.9660317311728944,0.9505323557179404,0.9581466565333102,0.9582369144747149,0.006327915388467097,64,0.9804847047567883,0.964339321282786,0.9753442928995242,0.9733894396463662,0.006734708125904368
163.54706939061484,11.708700053161568,0.11627308527628581,0.009007935909787632,relu,0.00031294064907273154,79,0.9142781802878243,0.9558880677424765,"(64,)",0.0013063893777852118,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.00031294064907273154, 'classifier__batch_size': 79, 'classifier__beta_1': 0.9142781802878243, 'classifier__beta_2': 0.9558880677424765, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.0013063893777852118, 'classifier__validation_fraction': 0.1}",0.8157393433249236,0.8438694951549962,0.8299921822027887,0.8298670068942361,0.011484427489406044,50,0.9107257618920148,0.9331113140864818,0.9307174248404586,0.9248515002729851,0.010036102830490492,0.8834398731759953,0.9028943564728579,0.8728313729265895,0.8863885341918142,0.012449007892611585,93,0.9932330505870155,0.993197724075322,0.9936965068879694,0.993375760516769,0.00022726000760624695,0.958871105876841,0.9651417606497257,0.9602869956431803,0.9614332873899157,0.002685239455076654,44,0.9802283226355857,0.9843352376289064,0.981590755434276,0.9820514385662561,0.001707992857451661
111.2135804494222,23.781813530033176,0.14047797520955405,0.008334976968560783,relu,0.00015428154401494676,125,0.9633292073442021,0.9732345176252789,"(128,)",0.005799151077727614,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.00015428154401494676, 'classifier__batch_size': 125, 'classifier__beta_1': 0.9633292073442021, 'classifier__beta_2': 0.9732345176252789, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.005799151077727614, 'classifier__validation_fraction': 0.1}",0.8373294587660375,0.824846481547328,0.8203058948408692,0.8274939450514115,0.007197556503548654,53,0.9312860002709019,0.9034626666119534,0.9036131165365402,0.9127872611397985,0.013080728085633318,0.8987842115135484,0.9082748836222139,0.8852446193238169,0.8974345714865263,0.009450376167659822,64,0.9936987075964799,0.9928926689238008,0.9930338846640024,0.993208420394761,0.00035144618027721926,0.9637227806971135,0.9581157374642072,0.9579611575652508,0.9599332252421905,0.0026803633641408614,55,0.9836853168981767,0.9757514620515855,0.9782475625970305,0.9792281138489308,0.0033123630789208976
