mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__penalty,param_classifier__solver,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,split3_train_bal_acc,split4_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
72.32928862571717,2.416654445834735,0.10458765029907227,0.03628673515406947,0.0013289448722869186,l2,lbfgs,"{'classifier__C': 0.0013289448722869186, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.46144824302119253,0.4539006179280852,0.4527000695003383,0.45464647668984026,0.4515478005060576,0.45484864152910276,0.0034642826803516105,10,0.4538392197790996,0.45283959253303907,0.45556958281346416,0.4553570396533216,0.46071972319504545,0.45566503159479393,0.0027192120681381877,0.7482557435105892,0.7380375721720001,0.7513481967835905,0.7432869213638954,0.7253543092027701,0.741256548606569,0.009145441849456835,10,0.7422042420963364,0.7422648845814833,0.7422802112415126,0.742835404972549,0.7485818824602186,0.74363332507042,0.00248478253677357,0.7100877191382444,0.7033990175947156,0.7023043199417287,0.705921337592051,0.7076106593067559,0.7058646107146991,0.002815719027277595,10,0.7057423114890043,0.7021551209008066,0.7046929160477748,0.7071176979578089,0.7125581347991051,0.7064532362389,0.0034580119271379367
559.3177833557129,18.61555486430836,0.02984590530395508,0.006653331880468831,659.871107205407,l2,lbfgs,"{'classifier__C': 659.871107205407, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.4845333857844623,0.4867597250729097,0.48418548788971594,0.48438939917808116,0.47628844292335,0.4832312881697038,0.0035944441435771107,3,0.4890036430177137,0.4879204863118475,0.4873412040709234,0.49024910994697457,0.49211519438106066,0.489325927545704,0.0017117555243075736,0.7709782205957912,0.7711676001427504,0.7888828971907147,0.7759750842787522,0.759611333119607,0.7733230270655231,0.009458303222475485,4,0.7873665051126414,0.7876513071938975,0.7851441132656392,0.7880033058610671,0.7908015863423066,0.7877933635551102,0.0018063441170036421,0.7391829547449665,0.7423852283151988,0.7359577706572579,0.7384487501326186,0.7327922726012076,0.73775339529025,0.0032192558742889866,3,0.7414271302043342,0.7381698558301156,0.7380925584817388,0.7422342191915612,0.7422479195703536,0.7404343366556206,0.0019040009236820999
534.0147954463959,19.77330304311291,0.0408268928527832,0.00994200576523165,98.77700294007911,l2,lbfgs,"{'classifier__C': 98.77700294007911, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.4846303063185644,0.4856877016232784,0.4850885750511914,0.48532858623259056,0.47516987986229964,0.4831810098175849,0.004020275037748141,4,0.4890939878247914,0.48701548340314316,0.48760159808081777,0.49030214295911556,0.49172350498544226,0.489147343450662,0.0017266831204028115,0.7712350243775374,0.7704210740202042,0.7888616302793892,0.7772713660244722,0.7584633633812039,0.7732504916165613,0.009905573733300754,5,0.7868145973436766,0.7859576208796099,0.7851675066711694,0.788054366072849,0.7906142633278742,0.7873216708590358,0.0019045307394123519,0.739523195284681,0.7409494747079706,0.7369498225335829,0.738643356019067,0.7319952766498675,0.7376122250390338,0.0030932558903633313,4,0.7420166461960119,0.7370567082967378,0.7383772397396445,0.7425894267357006,0.7415191519905417,0.7403118345917273,0.0021858603944401433
131.30965209007263,8.69171983411935,0.0908447265625,0.03043186045075474,0.018794668241638456,l2,lbfgs,"{'classifier__C': 0.018794668241638456, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.48103795526984483,0.4814727936119546,0.4780210869183687,0.4760721327680987,0.4712375507080422,0.4775683038552618,0.003736455460303722,7,0.47947669472693183,0.4778397848929766,0.47967468955970727,0.4797380517456836,0.48191709483898715,0.4797292631528573,0.0012979662482208937,0.7701080544779381,0.772247736130734,0.7842716905673388,0.7688840272280126,0.7546688137402129,0.7700360644288473,0.009434291804671289,7,0.7763581314824749,0.7746948623127972,0.7759666919101449,0.7763787925938458,0.7793769264792335,0.7765550809556993,0.0015387848393162403,0.7310608562366046,0.7322557630113871,0.7263900793374792,0.7271415022727514,0.7249056927877907,0.7283507787292026,0.002820238682692619,7,0.7304368187244957,0.7266570915691543,0.7281178915868649,0.7295045135192996,0.7312370913294198,0.7291906813458467,0.001637626199348611
108.19344549179077,11.003275460765673,0.08684029579162597,0.02068433684549875,0.012329623163659839,l2,lbfgs,"{'classifier__C': 0.012329623163659839, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.4786943893274863,0.47782643044257844,0.4759591394490501,0.4746261635602093,0.4701171796949227,0.47544466049484935,0.0030182857077982166,9,0.4769119850296885,0.47555237318843463,0.47730452296831716,0.4773450967531362,0.479801868759289,0.47738316933977315,0.0013734315314123625,0.7669131453079958,0.771280600654753,0.7815419919074219,0.7674536478785161,0.7522340910336142,0.7678846953564602,0.009424702106391309,9,0.7732416283547703,0.7714216833811667,0.7722913457950306,0.7731857862935151,0.7759181261676835,0.7732117139984332,0.0015084774565799631,0.7282750521687184,0.7275109994762166,0.7239101501906863,0.7258068856111223,0.7243245948838857,0.7259655364661258,0.0017125881470723536,9,0.7279971003464294,0.7242811914831986,0.7257638388757036,0.7272265633912935,0.7295733866359374,0.7269684161465124,0.001821147178368256
103.98916549682617,4.84632865471769,0.12063226699829102,0.04871460713886691,0.012601639723276799,l2,lbfgs,"{'classifier__C': 0.012601639723276799, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.4792796462878329,0.4783598041079795,0.47602297021896944,0.47486955593117014,0.4699922559115904,0.47570484649150846,0.0032637584986941496,8,0.47721580001342867,0.47592822731288287,0.47747876907187337,0.4774050589176911,0.4799867702924662,0.4776029251216684,0.0013184659387252974,0.7673342183836379,0.771542778107492,0.781714702482143,0.7678269671991566,0.7522340910336142,0.7681305514412087,0.009482575742337476,8,0.7736456951601006,0.771982553707744,0.7726173555628362,0.7735230324315941,0.7760830970456866,0.7735703467815923,0.001396503420973408,0.7291182203149215,0.7283566880650654,0.7240545477013163,0.725928319680598,0.7242700802522619,0.7263455712028326,0.0020718457633488135,8,0.728495163611815,0.7246073942974218,0.7258030227782982,0.7269603945579229,0.7299731969031763,0.7271678344297269,0.0019022858450016772
186.84827356338502,5.409587019875981,0.0934253215789795,0.02241525754504539,0.06690421166498801,l2,lbfgs,"{'classifier__C': 0.06690421166498801, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.48463334302943445,0.4860054082246089,0.481737608841977,0.48132021953331827,0.47552746260666173,0.4818448084472001,0.0036133657267701613,5,0.484242524628816,0.4836521327716444,0.48317693538585615,0.4839002427251528,0.48728128135461457,0.48445062337321687,0.001457306891686281,0.7711359944705128,0.7724821751917108,0.7887799341213662,0.7761664046006622,0.7581916386245944,0.7733512294017693,0.009812704563748552,3,0.7796924277134305,0.7811972236239181,0.778156865147554,0.7805371491865281,0.7838396033076738,0.7806846537958207,0.0018768281705932313,0.7377376146487453,0.7393996142980608,0.7309126912071763,0.7330708469205844,0.7311101456739508,0.7344461825497035,0.0034893054479382428,5,0.7371845219460267,0.7334943499590615,0.733852608813668,0.7350305890786253,0.7380436848880455,0.7355211509370855,0.0018034736818842443
384.805869102478,14.765344684804123,0.041533279418945315,0.011323114313722609,1.40779231399724,l2,lbfgs,"{'classifier__C': 1.40779231399724, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.48629519289172674,0.4889088173262183,0.4850196537377592,0.4858882053778892,0.4755967508656146,0.48434172403984166,0.0045607045653923,1,0.48846319238936936,0.48778340950181925,0.48766728673471144,0.48993631441217705,0.49186399625706684,0.48914283985902884,0.0015824994540837767,0.7730522914992706,0.7741806762578368,0.7892907459424257,0.7802860241872941,0.7598857703494765,0.7753391016472607,0.009638436796397946,1,0.7842221104717751,0.7850984092617384,0.7828797869068146,0.7865941544434324,0.7897977728723687,0.7857184467912258,0.00237019931763857,0.7400804981446831,0.7433647232430889,0.7363210589548111,0.7389745823408906,0.7326699234461765,0.73828215722593,0.0036024723273402007,2,0.7418197331557682,0.7387211712843306,0.7391397091280225,0.7423109825908846,0.7420611795103194,0.7408105551338651,0.0015486145686120646
300.2173858165741,21.883564435520583,0.06056556701660156,0.0146901101360921,0.3905441275210791,l2,lbfgs,"{'classifier__C': 0.3905441275210791, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.4848799773169091,0.48822762819809035,0.484110986387735,0.485359544960824,0.4775229664905143,0.4840202206708145,0.003534340092398791,2,0.48732382025894044,0.48726133893997475,0.4867133596580356,0.4888982252108768,0.49162952330371124,0.4883652534743077,0.0017872593551331835,0.7698182980530105,0.7726701229222682,0.7897355327415605,0.7794675783011489,0.7598333805860787,0.7743049825208134,0.009969800813297435,2,0.7822015820308297,0.7837823369921939,0.7813172384272409,0.7837296742799984,0.787264919434875,0.7836591502330275,0.0020312939780331063,0.7397728684198384,0.7434449198708262,0.7353810140046587,0.7383984016270159,0.7351775842861751,0.7384349576417029,0.0030603305718581403,1,0.7408921587522201,0.7385658260855029,0.7382897134270291,0.7415274965399928,0.7426891063150832,0.7403928602239656,0.0017070866933761944
156.8659779071808,34.61000222395185,0.06879782676696777,0.02867793296261917,0.055895242052179224,l2,lbfgs,"{'classifier__C': 0.055895242052179224, 'classifier__penalty': 'l2', 'classifier__solver': 'lbfgs'}",0.4844800023913408,0.4852180948289705,0.48101181209753613,0.48130632694312164,0.47490098108432005,0.48138344346905787,0.0036458086514698537,6,0.4833759623768204,0.4831176999364229,0.482936541410239,0.4829159308408985,0.48656178754281704,0.4837815844214396,0.0013998753559461194,0.7712001048036814,0.7720714920308616,0.7875911323652316,0.7759383485004359,0.758463046788091,0.7730528248976604,0.009348217388490445,6,0.7792184494160873,0.7808043138472837,0.7782651783886008,0.7794320014107811,0.7841992430255049,0.7803838372176516,0.002073015071814886,0.7368419883378156,0.7384469752228905,0.7301070623383237,0.7330490048209075,0.7302548580332056,0.7337399777506286,0.003394108787715581,6,0.735745876834625,0.732913237529725,0.7332569924923829,0.73380273585298,0.7369135147811584,0.7345264714981743,0.0015442032946884083
