mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__metric,param_classifier__n_neighbors,param_classifier__p,param_classifier__weights,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,split3_train_bal_acc,split4_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
25.98506212234497,1.7861605471358029,96.37195100784302,0.8934843484997678,euclidean,28,1,uniform,"{'classifier__metric': 'euclidean', 'classifier__n_neighbors': 28, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.6978515171019672,0.6910163521517406,0.6901033974100592,0.6925363561859358,0.6925531626856288,0.6928121571070663,0.002687027649665794,5,0.7360735852091598,0.7362604164811372,0.7335705580766166,0.7348270965122181,0.7374105208909043,0.7356284354340072,0.0013153243119146615,0.9155307573686466,0.9075153599300425,0.911882296850379,0.8980267146132481,0.8955087260830101,0.9056927709690653,0.007757592768974501,8,0.9725182937213643,0.9722581981157571,0.9733152220996203,0.9726436437480123,0.9736635153366416,0.9728797746042792,0.0005247185146038943,0.9039080050412049,0.9012301725640562,0.9020216560635328,0.9047212642961425,0.9044937673419203,0.9032749730613714,0.0013949881642836995,5,0.9148537708630705,0.9147216963209591,0.9137068134756063,0.9133987151803669,0.9151411849493276,0.914364436157866,0.0006834481050514772
29.734238719940187,1.572188361722989,844.0443309783935,5.142422726602947,manhattan,33,1,uniform,"{'classifier__metric': 'manhattan', 'classifier__n_neighbors': 33, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.6916205968821547,0.6881130495072497,0.6834725684101721,0.6924361994646107,0.6864513598740053,0.6884187548276385,0.0033112086215165985,7,0.7227672004034041,0.7246303965020531,0.7219544918330635,0.7269768178217997,0.7260391598189335,0.7244736132758508,0.001897333270261095,0.9131225283212512,0.9119071170978529,0.9162552477893919,0.9110221846611652,0.8989270672092078,0.9102468290157738,0.005930691071104865,2,0.9705251470600771,0.97110179322988,0.9716482350358276,0.9707414874012233,0.9726217583406755,0.9713276842135367,0.0007504798462514977,0.9031559284500442,0.9006622872445379,0.8989058177699693,0.9040975217057322,0.9031164264000066,0.901987596314058,0.0019154553310328244,6,0.9105550152817238,0.9109485652110493,0.9096599861063959,0.9110698373326509,0.9115282670213373,0.9107523341906314,0.0006282588169344301
31.76679801940918,1.4712873030623532,96.85019044876098,2.3855762919604557,euclidean,13,1,uniform,"{'classifier__metric': 'euclidean', 'classifier__n_neighbors': 13, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.7432791864369033,0.7424060139536262,0.73960354131668,0.7457369294335774,0.7482585356440816,0.7438568413569737,0.002947500309302567,4,0.8009093178564106,0.804160722556205,0.7990181240878987,0.7999052749477105,0.8048030018055281,0.8017592882507506,0.002311054949314577,0.9114989490722751,0.9076000486670079,0.9148521399129216,0.8980572156674939,0.9019764668465218,0.906796964033244,0.006119801652220912,5,0.9831693764690537,0.9831323430011224,0.9833612619639673,0.9819060902980319,0.9835023709017742,0.9830142885267898,0.0005700363872324191,0.9285229589039593,0.9280552246094868,0.9270795893158137,0.9314894353265184,0.9302519136216049,0.9290798243554766,0.001583721077968555,4,0.9423513465645589,0.9429385386671609,0.9419801597088515,0.9411506454142857,0.9437440201112256,0.9424329420932164,0.0008752722954116702
31.08322238922119,1.5849878490669935,94.5541898727417,0.6067603460516441,euclidean,6,2,uniform,"{'classifier__metric': 'euclidean', 'classifier__n_neighbors': 6, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.8067434310258458,0.7995813828106435,0.8042310465968049,0.8070133061897374,0.8023538405605825,0.8039846014367228,0.002789001387733017,2,0.8889949433279158,0.8943865943930345,0.8868622975991822,0.8930943896185919,0.8909400817817955,0.8908556613441039,0.0027164589018920876,0.9105678973498978,0.9027754825678537,0.9198406983471987,0.8952237934101763,0.8936953644007481,0.904420647215175,0.009776369870354034,9,0.9926234578292826,0.9922637399460827,0.9923328332566463,0.9920224448544073,0.9922260978499079,0.9922937147472654,0.0001945860458511165,0.9518006704377004,0.9509396858030039,0.9526453278478059,0.9560242791139281,0.953022066967802,0.9528864060340482,0.0017257642648633856,2,0.9721321566345394,0.9723840465152457,0.9714187242968343,0.9712049068405456,0.9716984620122069,0.9717676592598744,0.0004372701082166074
30.384705829620362,4.872169752758318,841.8065996170044,16.477277410413084,minkowski,37,1,uniform,"{'classifier__metric': 'minkowski', 'classifier__n_neighbors': 37, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.6832176969124127,0.6792550165437377,0.6760406685911241,0.6828356918695414,0.6786831761190055,0.6800064500071643,0.002696658839198787,8,0.7136228098285343,0.714484074618082,0.7121841810972509,0.7160068451973842,0.7157657919047556,0.7144127405292016,0.0014119117482222353,0.9125902332958219,0.9129901455506388,0.9162808989142295,0.909639892300258,0.8968977360322071,0.909679781218631,0.006728837468820132,3,0.9689055231967723,0.968957877840408,0.9698887833478864,0.9687730554127315,0.9706913026386286,0.9694433084872853,0.0007389225086277091,0.8979025563084904,0.8951442533026982,0.8942363578689881,0.8985436551891967,0.899003544055783,0.8969660733450313,0.0019124553097971352,8,0.905611873435572,0.9056200264310217,0.9044653599548629,0.9056026565492155,0.9060764599424856,0.9054752752626316,0.0005361324280305228
19.947421979904174,0.8312081686612994,816.0933922290802,5.039286855865033,manhattan,44,2,uniform,"{'classifier__metric': 'manhattan', 'classifier__n_neighbors': 44, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.6738193925219973,0.6688051227134026,0.6632599221869592,0.6724551265056746,0.6708607453862759,0.6698400618628619,0.003690115652205654,9,0.7016818127316024,0.702432839654662,0.7011067149360157,0.7048668594327692,0.7043327407111695,0.7028841934932439,0.0014722855073176408,0.9145034099480653,0.9103533690346162,0.9089969524597359,0.9068229321775394,0.8973245976390001,0.9076002522517914,0.005716245514139231,4,0.966491123714835,0.9662046679322378,0.9675596070786963,0.9664965579676721,0.9681124988386728,0.9669728911064229,0.0007337712640256506,0.8914878350068912,0.8889142586597786,0.8870486556014913,0.8920316393512235,0.8933262114792665,0.8905617200197302,0.0022678851549239134,9,0.8986763478450046,0.8991655313273946,0.8984841866318491,0.8996024410786988,0.8994850498593285,0.8990827113484551,0.00043868383878765813
19.053390741348267,0.8926184706091606,94.22181720733643,1.7501013910774068,euclidean,32,2,distance,"{'classifier__metric': 'euclidean', 'classifier__n_neighbors': 32, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.6949008404332154,0.6872595499301621,0.6875726770468689,0.6881931717801402,0.6901301461403955,0.6896112770661565,0.0028265257435011147,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9173456587869673,0.9067559723876301,0.9112956218765962,0.8973643715747496,0.896337693965161,0.9058198637182209,0.008063635277352803,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9020861593139583,0.8999921397720322,0.9007112592716793,0.9027044760478378,0.9035387795904748,0.9018065627991965,0.0012943583865401979,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
19.841461181640625,0.822440502000405,95.73515067100524,0.967382352813088,minkowski,49,2,uniform,"{'classifier__metric': 'minkowski', 'classifier__n_neighbors': 49, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.649847360093437,0.6428345280867328,0.6432131763113828,0.644916576576066,0.6438243341129535,0.6449271950361144,0.0025589667566653716,10,0.6771893622848806,0.6770906235969688,0.6761331456068606,0.6809936644204038,0.6822906837602682,0.6787394959338764,0.0024333913324523257,0.9041769959916142,0.9000608766762083,0.9004185504594485,0.8878934751439923,0.8860152555829316,0.895713030770839,0.007319517478792738,10,0.9597135262279405,0.9587539964188592,0.9604450285063478,0.9612792386931754,0.9618047546654804,0.9603993089023607,0.0010889440350104454,0.873814899021047,0.8696442670007128,0.8715845522427697,0.8749144075952818,0.8738582826269196,0.8727632816973463,0.0018999960244666183,10,0.881549264790444,0.881561592791983,0.8806229939804278,0.8827515691913306,0.8835181988422304,0.8820007239192831,0.0010160009882597765
19.52459406852722,1.4241513218945818,790.9234821796417,5.455621484274179,manhattan,12,2,uniform,"{'classifier__metric': 'manhattan', 'classifier__n_neighbors': 12, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.7670993361552891,0.7647948244936815,0.764017997720407,0.7682973259194423,0.7613200490147461,0.7651059066607131,0.0024401620490206344,3,0.8238221991794562,0.8265464903693545,0.8216350770826566,0.8247735946749737,0.8237672785094414,0.8241089279631766,0.001593886335061799,0.917066031376039,0.9168067283787753,0.924430307371401,0.9099817002033529,0.9012960574715002,0.9139161649602137,0.007791935984165422,1,0.9857712980420349,0.9854559665543636,0.986176148766601,0.984929526846345,0.9860835368879142,0.9856832954194517,0.0004540236978749523,0.9390733296593261,0.9382424875126417,0.9385194487229193,0.9409508839171098,0.9395736137761088,0.9392719527176212,0.0009565899180334688,3,0.9528406860845198,0.9530216452665539,0.951846073406934,0.9518481002469216,0.952990636160354,0.9525094282330567,0.0005442524144990414
19.599977588653566,1.0126438112496778,766.7094738960266,51.80015542967174,manhattan,3,1,uniform,"{'classifier__metric': 'manhattan', 'classifier__n_neighbors': 3, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.8332212431323786,0.8327635271642796,0.83593320431052,0.8317979251849079,0.832493845850528,0.8332419491285228,0.0014224650739510626,1,0.930238051089107,0.9353007882991357,0.92798407878865,0.9344134373841033,0.9289888598392665,0.9313850430800524,0.0029369397523167583,0.9133276752410083,0.9062006493329215,0.9221118648926139,0.897099452006843,0.8944786193138018,0.9066436521574378,0.010229543507960187,6,0.9959344493781742,0.9958783978455633,0.995588503754456,0.9955908218423328,0.9955763260215201,0.9957136997684092,0.00015843006014681736,0.9620553866247744,0.9628659715633173,0.9628829901122778,0.9641686286083629,0.9629297310559869,0.962980541592944,0.000677153862142224,1,0.9841146868422186,0.9839769007291644,0.9832303345748511,0.9837918170408639,0.9832829801609089,0.9836793438696013,0.00036039626498472575
