mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__splitter,param_classifier__min_samples_split,param_classifier__min_samples_leaf,param_classifier__max_features,param_classifier__max_depth,param_classifier__criterion,param_classifier__class_weight,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,split3_train_bal_acc,split4_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
164.96974229812622,2.860558117499716,0.03307018280029297,0.0011025378885643825,best,50,8,,25,entropy,,"{'classifier__splitter': 'best', 'classifier__min_samples_split': 50, 'classifier__min_samples_leaf': 8, 'classifier__max_features': None, 'classifier__max_depth': 25, 'classifier__criterion': 'entropy', 'classifier__class_weight': None}",0.7367421359130326,0.7113148897345104,0.7204757425493836,0.7418069198100643,0.7309578556907629,0.7282595087395508,0.011049665298786614,10,0.854532522382125,0.8544056670462146,0.8475798226340079,0.8604436297870738,0.8582373077385984,0.8550397899176039,0.0043757547826938975,0.8404092719957807,0.8329938667152514,0.8504062037635641,0.8461464915765005,0.8396144204047067,0.8419140508911607,0.005952353487378596,14,0.9562336640483948,0.9578408669394569,0.9592867291118046,0.9611664188580387,0.9624910739865843,0.9594037505888557,0.0022425125725849273,0.9273571260018072,0.9186652473682622,0.9192110714296963,0.9292380381358525,0.9236038257354586,0.9236150617342155,0.004231236880712743,10,0.9595947729756017,0.9588088683626266,0.9582624009807544,0.9603359817281071,0.9605005350338792,0.9595005118161938,0.0008623491964964035
34.208913516998294,2.500302748239733,0.050699281692504886,0.018108306857641567,random,2,2,sqrt,30,gini,,"{'classifier__splitter': 'random', 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 30, 'classifier__criterion': 'gini', 'classifier__class_weight': None}",0.6953860290732672,0.6936838575174191,0.6865586930981472,0.6829242020140021,0.6748833013336079,0.6866872166072887,0.00745830456945142,25,0.8783032321395927,0.8917472613823312,0.889668374667164,0.8583437329868794,0.8672429707101557,0.8770611143772247,0.012828913388033462,0.8206374716652298,0.8054214863863282,0.8108585751533772,0.8145979242719956,0.7990456070375629,0.8101122129028988,0.007428760539171467,38,0.9674467581826818,0.9663399482205117,0.9673626560473216,0.9702159129333114,0.9653813747738063,0.9673493300315267,0.0016197942398302636,0.9113253747468201,0.9121688961792178,0.9086968315765271,0.909139917971348,0.9064804274480969,0.909562289584402,0.0020163410822663834,24,0.9742090628547364,0.9754738323262683,0.9744062890127633,0.9716906814219808,0.9711523559876122,0.9733864443206721,0.001669774572987135
36.78486919403076,1.093740639298166,0.04883527755737305,0.013224377950557467,best,20,16,sqrt,5,entropy,,"{'classifier__splitter': 'best', 'classifier__min_samples_split': 20, 'classifier__min_samples_leaf': 16, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 5, 'classifier__criterion': 'entropy', 'classifier__class_weight': None}",0.3160883001923328,0.2626768039386961,0.27396465199704967,0.2605694695996482,0.2714263624216899,0.27694511762988333,0.020215218027782825,84,0.31706306634047066,0.26586410302214236,0.27726304438890265,0.26281858300070277,0.2747269583412267,0.279547151018689,0.019508798493927695,0.60413877146739,0.6370431477806835,0.5602815716408038,0.5594667632822727,0.560050633589778,0.5841961775521856,0.03148640631659547,88,0.6094294958974859,0.6486592610056569,0.5662962351946057,0.5742529866921448,0.5699623762772728,0.5937200710134332,0.03149781843034875,0.5216014328236258,0.31182266440079,0.510222814165382,0.4692440965853073,0.4959825450072871,0.4617747105964784,0.07699095953716742,84,0.5186329130721363,0.31705571434762064,0.512305293012226,0.4637608751029644,0.49843630888489304,0.46203822088396806,0.07493657754857014
38.1305326461792,0.7980105247656492,0.03652458190917969,0.0028713105469628385,best,2,8,log2,10,entropy,balanced,"{'classifier__splitter': 'best', 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 8, 'classifier__max_features': 'log2', 'classifier__max_depth': 10, 'classifier__criterion': 'entropy', 'classifier__class_weight': 'balanced'}",0.4071229926115344,0.4482507586639324,0.39565834701415514,0.3986253224217664,0.445990761824626,0.4191296365072029,0.02317346600404672,74,0.43063545344972204,0.469450219834363,0.4168495680505339,0.4222719256082691,0.46550648012030027,0.4409427294126377,0.02214215046408207,0.6846731941556539,0.7384654148857106,0.7179502918876921,0.6578654484687628,0.7353664823350823,0.7068641663465802,0.031071648510827398,74,0.742805104705541,0.791222037938755,0.774545336353747,0.7299595573914968,0.7922351000149155,0.766153427280891,0.025433259387897617,0.6866427408331665,0.701215725177174,0.6324101947845541,0.6671956200218231,0.7132343849147355,0.6801397331462906,0.028380984554942937,71,0.6991884997834094,0.7127163861867784,0.6471774079393269,0.6793125331105273,0.7209911524357899,0.6918771958911664,0.026424576727714207
32.37319598197937,3.379500166767399,0.0628547191619873,0.012990019009507614,random,2,2,log2,,entropy,,"{'classifier__splitter': 'random', 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': None, 'classifier__criterion': 'entropy', 'classifier__class_weight': None}",0.6465330128479364,0.6300343823026381,0.6399268629327463,0.6512182082841346,0.6453169231286334,0.6426058778992176,0.0072410498206509615,41,0.815917603583201,0.7954340735291782,0.8081205067886819,0.8288918481684459,0.8412562408524087,0.8179240545843831,0.01594125500087537,0.8059172785044822,0.7938237127811357,0.8173518013893248,0.7874817604714405,0.7770064060856083,0.7963161918463983,0.01408407036048683,55,0.9543603644775736,0.9562859680913451,0.9535577685630539,0.9574015487619982,0.9564524448720114,0.9556116189531965,0.0014247471982190621,0.8895920677312014,0.8840583379562432,0.8853108338663565,0.8957075762411638,0.8924765241434046,0.889429067987674,0.0043482828145171674,36,0.9544718744587957,0.9506560422276541,0.9522044190539779,0.9588789451111308,0.959993863982497,0.955241028966811,0.003651262148287757
26.042371654510497,0.37221421042431396,0.04288063049316406,0.005512775803227071,best,20,4,log2,5,entropy,,"{'classifier__splitter': 'best', 'classifier__min_samples_split': 20, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 5, 'classifier__criterion': 'entropy', 'classifier__class_weight': None}",0.22575129275560765,0.22805458734091758,0.2762573788694517,0.240347941822656,0.2785759765559486,0.2497974354689163,0.023102356529732117,92,0.2281619660505168,0.23104691053410856,0.28095989037728974,0.24362744184929594,0.28058396142289493,0.2528760340468212,0.023363494917342825,0.5073401453409498,0.5404824595701733,0.5914108900543212,0.5217904652237505,0.5901011197200947,0.5502250159818578,0.03472443832401927,92,0.5163193067268208,0.5465160489751548,0.5966257779882744,0.5379585198839603,0.5979917476990864,0.5590822802546593,0.032729974655029054,0.41066140889577046,0.40915943682087863,0.4612107884853253,0.44823753021452734,0.45307899124831946,0.4364696311329642,0.022083433645055987,88,0.4114020531595908,0.41442418038956275,0.46619014240899215,0.44597971839927614,0.45633302303043877,0.4388658234775722,0.022153923188289425
23.39430365562439,0.46345829972603475,0.03995633125305176,0.005229818841047616,random,20,16,log2,5,gini,,"{'classifier__splitter': 'random', 'classifier__min_samples_split': 20, 'classifier__min_samples_leaf': 16, 'classifier__max_features': 'log2', 'classifier__max_depth': 5, 'classifier__criterion': 'gini', 'classifier__class_weight': None}",0.1969860627483096,0.17408937031983976,0.2068202611515048,0.23268023095003426,0.20612855752893652,0.20334089653972498,0.018850513384210964,100,0.19851324489175312,0.17176178639597137,0.20811439366016682,0.23317916979742206,0.2018473118067435,0.20268318131041138,0.019665823615631232,0.4990874593421113,0.460088682520441,0.4896486526183262,0.47985951634312174,0.5091083204382197,0.48755852625244406,0.01682584692730314,100,0.49846130198815386,0.4531257586569234,0.492488249723285,0.4838097253644187,0.5018047162416088,0.485937950394878,0.017508079753554288,0.14966158422747586,0.23702964102439553,0.2960466302354815,0.3171407652930926,0.1505638320483269,0.23008849056575448,0.07038382323949782,100,0.14672200334504412,0.23933848009703118,0.29834065620283456,0.31337965549671226,0.14897080581953218,0.2293503201922309,0.07100516047252169
24.48857545852661,1.093801268886459,0.05116429328918457,0.008595080401118747,random,5,1,log2,15,gini,,"{'classifier__splitter': 'random', 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 15, 'classifier__criterion': 'gini', 'classifier__class_weight': None}",0.4127502961590702,0.42262456886581407,0.4376251171116972,0.44907227115182236,0.4518306246411168,0.4347805755859041,0.01507414914633169,71,0.4368729365368232,0.4533668023397647,0.46911196088487345,0.4765764610855646,0.4820811901248637,0.46360187019437793,0.01648865598987922,0.7229372088602732,0.7260870736846778,0.7390989325211551,0.753906251360352,0.7320187590338907,0.7348096450920698,0.011026381062161531,73,0.7704375155306098,0.7839553446252561,0.8026072695440108,0.8249626175425657,0.7948134835361764,0.7953552461557238,0.01833211850719219,0.6446931380566449,0.680048773507875,0.6836722214629305,0.6977734958720824,0.6863714307339177,0.6785118119266901,0.01791915654275808,72,0.6624745930916573,0.7029863731826524,0.7051508057568735,0.7133823287843583,0.708050354888545,0.6984088911408173,0.018302142983176218
154.01050667762757,3.1726502198727937,0.03678278923034668,0.0056230779406308004,best,20,4,,25,entropy,,"{'classifier__splitter': 'best', 'classifier__min_samples_split': 20, 'classifier__min_samples_leaf': 4, 'classifier__max_features': None, 'classifier__max_depth': 25, 'classifier__criterion': 'entropy', 'classifier__class_weight': None}",0.7611207573695193,0.744051047461384,0.7566746406690179,0.7706514376637861,0.7584637282456056,0.7581923222818625,0.008557545914409421,2,0.9315882460189563,0.9342805792404361,0.9305184786183188,0.9377499302081322,0.9320284594780421,0.9332331387127771,0.0025700132502664633,0.8365999264051028,0.8262810369056309,0.8503759675123546,0.8365642418241561,0.8395965654186371,0.8378835476131764,0.007707158890650614,19,0.9695856326353336,0.9695541904221029,0.9712641266442514,0.9737432436236624,0.9758048767422703,0.971990414013524,0.0024441026884411323,0.937639739200292,0.9336003291848202,0.9346589780743116,0.9411088746548726,0.9358624946454047,0.9365740831519401,0.0026350390929324257,3,0.9829647705661185,0.9827582758538882,0.9819698359420973,0.9829172283395666,0.9825475716120722,0.9826315364627487,0.0003615592246297461
32.87383532524109,1.3020213057878103,0.05042591094970703,0.018059617489035285,random,2,4,,30,entropy,balanced,"{'classifier__splitter': 'random', 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 4, 'classifier__max_features': None, 'classifier__max_depth': 30, 'classifier__criterion': 'entropy', 'classifier__class_weight': 'balanced'}",0.736810564184927,0.7334802518536009,0.7385432628368644,0.7314771031174333,0.7559671273661479,0.7392556618717946,0.008713442846837973,5,0.904884989035404,0.8933615596094157,0.8960376392707194,0.9109926528103867,0.9218134273243612,0.9054180536100572,0.010329761024166186,0.8441760490578929,0.8570908315068022,0.8672956373539387,0.8446258912592681,0.8519466972238015,0.8530270212803407,0.008604577307376328,1,0.9762264035976094,0.9803760130440649,0.9821068055512715,0.9806441648327902,0.9783053446136675,0.9795317463278806,0.0020499045319855294,0.9268731635511404,0.9240326432280118,0.92676774183578,0.9282270975829038,0.9362867178157251,0.9284374728027123,0.004154334929349309,5,0.9751780627161873,0.9710898509639713,0.9725342154228466,0.9774625484831003,0.9793845662427619,0.9751298487657735,0.0030530420257409777
