mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__reg_lambda,param_classifier__reg_alpha,param_classifier__n_estimators,param_classifier__min_child_weight,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__gamma,param_classifier__colsample_bytree,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,split3_train_bal_acc,split4_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
945.2601247310638,38.28255025529729,1.1788062572479248,0.18777613040540392,1.0,1.0,0.0,500,7,4,0.2,0.1,0.9,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 500, 'classifier__min_child_weight': 7, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.2, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.9073734986523201,0.9145666571352351,0.9159379103982571,0.9060624449379621,0.9127610724319928,0.9113403167111533,0.003928288763016117,15,0.9943121722848719,0.9951914815877227,0.9942624481216255,0.9954396126922991,0.9951761115017639,0.9948763652376567,0.0004902247944391306,0.8985456449180222,0.9066847483630796,0.9130710507949971,0.8924861503403694,0.893004710962102,0.900758461075714,0.008002113066958794,18,0.9996205326341935,0.9996688341928696,0.9996136398916813,0.9996998809872881,0.999686082411991,0.9996577940236046,3.47316261460483e-05,0.9803029067897775,0.9824858545156356,0.9815230282018682,0.9816412830566815,0.9806561488237991,0.9813218442775524,0.0007718574972775732,15,0.9984414438149456,0.9986369907372454,0.998412961162124,0.998766104143619,0.9987091001409248,0.9985933199997717,0.0001419593044481113
535.960116481781,23.32864563484431,0.968084716796875,0.05219070927186506,1.0,1.0,0.0,200,5,6,0.01,0.0,0.8,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 5, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.8}",0.7130710592820007,0.7024263952746869,0.6953160150657501,0.7029296576817382,0.7066086960450795,0.7040703646698511,0.005798243086788199,36,0.7371939202385231,0.7280370753988459,0.7211986917929006,0.7296898315680924,0.7458041424001796,0.7323847322797082,0.00842022527936509,0.886473789841838,0.8903247867932184,0.8954724141019067,0.8833512186783621,0.8730703322171756,0.8857385083265003,0.007516719344588345,36,0.9386991729922041,0.9378073663575328,0.9372791046854102,0.9359529807438507,0.9420995981629587,0.9383676445883914,0.002067211690357278,0.9218686927872644,0.9162385969488627,0.9108062998841808,0.9165258631117494,0.919278815473513,0.9169436536411141,0.0036891125322511707,36,0.9273509035308425,0.9236871176991618,0.9200578519832184,0.9230772761425917,0.930774539391208,0.9249895377494045,0.003707205397222613
361.60980401039126,11.255803173167283,0.6388491630554199,0.041276530901017947,0.8,0.1,0.1,100,3,8,0.05,0.1,0.9,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 3, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.8431822099437845,0.8448147653960867,0.8413770970072063,0.8374998350293581,0.8390711735624532,0.8411890161877776,0.0026551673420127054,24,0.9102615299037827,0.9093160031960343,0.9083206040953872,0.916734364429004,0.9178522027967813,0.9124969408841979,0.0039797438171660544,0.8988766244761897,0.909393669263865,0.9125440271216592,0.890862714274544,0.8896063391915326,0.900256674865558,0.00935996128979543,19,0.9931876712623209,0.992845567776395,0.9916584024498698,0.9938937856046731,0.9933448126039398,0.9929860479394398,0.0007450810613471939,0.967520107960205,0.9662584842998633,0.9663777168465232,0.9662133396761768,0.9661020035670836,0.9664943304699702,0.0005204455471084796,24,0.982804637521092,0.982705714713539,0.9817940438816927,0.9835794548335113,0.9846538588531438,0.9831075419605957,0.0009583622625117613
392.0514705181122,11.73801059395447,0.44974184036254883,0.061125618011379335,0.9,0.0,0.1,200,5,4,0.3,0.2,0.8,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 5, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.3, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.8}",0.8839756728767967,0.896125919846386,0.889077108324656,0.8863268596015781,0.8873286490561171,0.8885668419411068,0.004123821199789794,20,0.9659457374622379,0.9721305043812677,0.9639164488940455,0.9710908545782457,0.9698410545627245,0.9685849199757042,0.003136515827779887,0.9054634981934487,0.9164772497196925,0.9221254285739258,0.8998647481262527,0.897091359352362,0.9082044567931362,0.009620780504190438,3,0.9979042299770426,0.9982181829682888,0.9975936734262266,0.998133742691067,0.9980163028080957,0.9979732263741441,0.00021746068300328945,0.9742356393075726,0.9761946611166031,0.9745712910276386,0.975371093997937,0.9744546032782229,0.9749654577455947,0.0007244938008524029,20,0.991793569788617,0.9929888796161517,0.9908857520526836,0.9925058874689447,0.9923723436544941,0.9921092865161782,0.0007206787121451899
977.7671761512756,30.564917503498002,1.2728391647338868,0.03548215281114501,0.8,1.0,1.0,500,1,4,0.2,0.1,0.9,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 1.0, 'classifier__n_estimators': 500, 'classifier__min_child_weight': 1, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.2, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.9140994304820194,0.9155804593777894,0.9208811394496127,0.9071367469897499,0.9140949770578196,0.9143585506713983,0.004389266180013057,14,0.9961805525267836,0.9968167721481278,0.9967471688347512,0.9970218420051268,0.9970039710669563,0.9967540613163491,0.0003056317611651662,0.8997029293863417,0.9122518105185108,0.9135340947999161,0.8925415677595405,0.895391991984442,0.9026844788897502,0.008650972763724398,10,0.9997723195805162,0.9997861220828949,0.9997861220828949,0.9998275178087862,0.9997930213705434,0.9997930205851271,1.851360958215315e-05,0.981420383523829,0.9824286562636102,0.9820937800617712,0.9820173018983103,0.9811723735068396,0.9818264990508719,0.0004611395066336354,14,0.9990620899797106,0.9991182064918631,0.999118510266845,0.9992889917225714,0.99914687629288,0.9991469349507739,7.61735990706061e-05
898.9535457134247,33.11538767716202,0.9563880920410156,0.1887159248639558,0.8,0.5,0.5,500,1,5,0.2,0.3,0.8,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 0.5, 'classifier__n_estimators': 500, 'classifier__min_child_weight': 1, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.2, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 0.8}",0.9147601890286927,0.9162109900450455,0.9245415147910142,0.909522835681482,0.9146550735750167,0.9159381206242502,0.004863794041297027,11,0.9978828352374081,0.9986382749045811,0.998741367082245,0.9989128063863959,0.9986255079404858,0.9985601583102233,0.00035393123799496584,0.9010700414675673,0.9036040953443172,0.9124954155341205,0.896192101618967,0.8908426628726387,0.900840863367522,0.007281367436049393,16,0.999920656823513,0.9999310071235146,0.9999310071235146,0.9999413560549874,0.9999344567673388,0.9999316967785736,6.689559249475445e-06,0.9822068369419039,0.9834620449076991,0.9834015638137954,0.982202858618343,0.981177142066587,0.9824900892696657,0.000855809241971031,10,0.9996721913600262,0.9997147610302202,0.9997148153599309,0.9997575213703505,0.9997290824038609,0.9997176743048778,2.758003755257893e-05
257.040212392807,9.896271275702276,0.39206686019897463,0.03973248262619115,0.9,0.5,1.0,100,7,6,0.3,0.2,0.8,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 1.0, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 7, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.3, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.8}",0.9073991376184984,0.9163562541646145,0.9164833646213996,0.9042890282965506,0.9059030684488689,0.9100861706299865,0.005264283198909369,16,0.9890982869335183,0.9907676261551792,0.9863538702597003,0.9903644800875556,0.9876218794739391,0.9888412285819784,0.0016595870224881772,0.8962673693885577,0.9123889833720137,0.9177751347745279,0.8972198876125399,0.8951084518485697,0.9037519653992417,0.009430216359609906,8,0.9993031599282463,0.9994273591251703,0.9991789847698225,0.9993687151801577,0.9992065819204168,0.9992969601847627,9.410369709987883e-05,0.9794443989739234,0.9821435628818127,0.9798370952705967,0.9799178935980156,0.9782998702576816,0.979928564196406,0.0012491404653689902,17,0.9971486282585308,0.9976494597222457,0.9966434429446133,0.9974167364861077,0.9967577325232525,0.9971231999869501,0.0003814427529839992
660.0094081401825,15.393258258815044,1.2570843696594238,0.08563247772659398,0.8,0.1,0.1,200,1,8,0.05,0.1,0.8,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 1, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.8}",0.8952356922789084,0.9014908341970747,0.8932198996645588,0.8878350290803919,0.8939279489574785,0.8943418808356824,0.0043743738791484086,19,0.978005569491522,0.9792434665776446,0.9744098555509506,0.9776313666802012,0.9787621247508195,0.9776104766102275,0.0016966708353934568,0.8994854892971954,0.9067961477463532,0.9080158550307909,0.8937646199474558,0.8963832612572403,0.9008890746558071,0.005634088606745,15,0.9988011528416763,0.9988287699251857,0.9985562573907604,0.9987908331708111,0.9988719664694621,0.9987697959595792,0.0001104004351382149,0.9776226112820113,0.9787503048194183,0.9767054555392819,0.9775338901098798,0.9765660253712207,0.9774356574243624,0.0007826051213156591,19,0.9952936203297957,0.9953934514035784,0.9943160166033197,0.9952405571680465,0.9954154882615074,0.9951318267532494,0.000412906036325187
562.1013159751892,24.377839424891558,0.7069529056549072,0.056421007863000756,0.9,1.0,0.5,300,1,5,0.3,0.3,1.0,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.5, 'classifier__n_estimators': 300, 'classifier__min_child_weight': 1, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.3, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 1.0}",0.9185961579707131,0.915560742466712,0.9201131484356043,0.9071392693645522,0.9144214638379969,0.9151661564151159,0.004502861792931522,13,0.9985213625929497,0.998776884269929,0.998946824501284,0.9985442766354756,0.998153584479379,0.9985885864958035,0.00026814163848305793,0.9040270276529835,0.9078014663344532,0.9070615776884999,0.8884340033264172,0.8908294355795462,0.89963070211638,0.008296207981300995,22,0.9999241065268386,0.9999413560549874,0.99995170498646,0.9999275574796902,0.9999103092605688,0.999931006861709,1.4306793633208664e-05,0.9823733505904721,0.9830101721053677,0.9830547299044577,0.9819883028860865,0.9814076100478558,0.9823668331068479,0.0006245836299012156,11,0.9996863054286169,0.9997575118056635,0.9998002646751657,0.9997005767341393,0.9996294130573221,0.9997148143401816,5.904858996782227e-05
719.327812719345,23.057574166439935,1.7039993286132813,0.1431989113368793,1.0,0.0,0.0,200,1,8,0.01,0.0,0.8,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 1, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.8}",0.7866774136078245,0.7915438598027146,0.781207009281421,0.7802421535858001,0.7767797259301294,0.7832900324415778,0.005207929706728895,28,0.8388316976169673,0.8396606785712878,0.8350902158666955,0.8402847615540401,0.8458852850847535,0.8399505277387487,0.0034725057775084,0.8928238151144228,0.9075312721065021,0.9045891810601894,0.8853789721958345,0.8807921000148735,0.8942230680983643,0.01044156536890417,30,0.9783385679471511,0.9770680707438292,0.9775762228153777,0.9788092975296271,0.9778730848774767,0.9779330487826924,0.0006018912040962832,0.9529010602257624,0.9525971722845862,0.9487327305145318,0.9505861641793831,0.9477213879419978,0.9505077030292522,0.0020500866218102778,27,0.9654950652637708,0.9658359219050361,0.9641504416571067,0.9654044964955262,0.9665986236037284,0.9654969097850336,0.000793753436990456
