mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__activation,param_classifier__alpha,param_classifier__batch_size,param_classifier__beta_1,param_classifier__beta_2,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__validation_fraction,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
182.94949134190878,17.1639296066197,0.16351890563964844,0.0076503875590735815,relu,0.005955537519654592,71,0.9089497253483411,0.9619154373589732,"(128,)",0.004010489671213607,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.005955537519654592, 'classifier__batch_size': 71, 'classifier__beta_1': 0.9089497253483411, 'classifier__beta_2': 0.9619154373589732, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.004010489671213607, 'classifier__validation_fraction': 0.15}",0.8078956119423136,0.7852151760734778,0.7835220160245295,0.7922109346801071,0.011112261196609961,90,0.8482502306146203,0.8331655327008288,0.8324049246257307,0.8379402293137267,0.007296881812541524,0.9009121717937669,0.9082878730903842,0.8990428894729942,0.9027476447857151,0.003991169531986063,23,0.9593388982863675,0.9665601758103577,0.9662287127672865,0.9640425956213372,0.003328767880310606,0.9528037515379942,0.9441291752898812,0.9488482674561547,0.9485937314280101,0.003545951655366969,88,0.9610617169871133,0.9532045272015289,0.9602433852755856,0.958169876488076,0.0035268906844965367
143.29230984052023,53.14464540250046,0.19177420934041342,0.021865985443412048,relu,0.004575512320701719,100,0.9126973663899942,0.9699132231054025,"(128, 64)",0.007876546087737503,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.004575512320701719, 'classifier__batch_size': 100, 'classifier__beta_1': 0.9126973663899942, 'classifier__beta_2': 0.9699132231054025, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.007876546087737503, 'classifier__validation_fraction': 0.1}",0.7854744178724891,0.7936579139062212,0.8001938256477548,0.793108719142155,0.006021708089919139,89,0.833244771831367,0.8328769611324839,0.8523609725308969,0.8394942351649158,0.00909939628075774,0.908606658483887,0.9126400105988643,0.9020494091963531,0.9077653594263682,0.00436432870705639,7,0.970519642120711,0.9653184030856453,0.9744582168064122,0.9700987540042562,0.003743163440862048,0.9470381444518062,0.9439125813826769,0.9516060130995508,0.9475189129780114,0.003159174647213274,90,0.9573478092362969,0.9532118731990608,0.9630628000301877,0.9578741608218485,0.004038809589616215
109.94828462600708,12.449826850864564,0.11277524630228679,0.011431434534929378,relu,0.0018470623243001015,96,0.9187097629631424,0.9513000779898171,"(64,)",0.007523918383962594,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0018470623243001015, 'classifier__batch_size': 96, 'classifier__beta_1': 0.9187097629631424, 'classifier__beta_2': 0.9513000779898171, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.007523918383962594, 'classifier__validation_fraction': 0.1}",0.7990408688964665,0.7962235413527339,0.7912746073352274,0.7955130058614759,0.0032101246261007923,86,0.8562970396585626,0.8463094784819818,0.8473895924792186,0.8499987035399211,0.004475372607153945,0.8922051982957143,0.9007913042565825,0.8875910015825224,0.8935291680449398,0.005469714775887788,72,0.9675688137677909,0.9674930507459175,0.9688888811579162,0.9679835818905415,0.000640890048553639,0.9475837107462622,0.9523427193220355,0.9454494196642981,0.9484586165775318,0.0028813758522660744,89,0.9582579445383783,0.9621374462441777,0.9579913189723861,0.9594622365849808,0.0018947879984501273
221.72612388928732,40.692297554541184,0.2241178353627523,0.03974800583023223,relu,0.0006963845081457031,65,0.9819561603186273,0.9806133022811192,"(128, 64)",0.0018172866383275174,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0006963845081457031, 'classifier__batch_size': 65, 'classifier__beta_1': 0.9819561603186273, 'classifier__beta_2': 0.9806133022811192, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.0018172866383275174, 'classifier__validation_fraction': 0.15}",0.8600980777691033,0.8796780151505945,0.8753797657079346,0.871718619542544,0.008402240986746507,7,0.9355345900946407,0.959962682121601,0.9539190323643545,0.9498054348601986,0.010388268490274901,0.9017146086253998,0.9022761812021841,0.8847701102343516,0.8962536333539785,0.00812331288613224,59,0.9894105031318391,0.9912162243579175,0.9866571781358179,0.9890946352085247,0.0018745764006025919,0.9703865856092811,0.9726531504600978,0.9713800557978355,0.9714732639557382,0.0009276654843437548,9,0.986728152652688,0.9892797494175323,0.9877398319715963,0.9879159113472723,0.0010490994463490308
164.681991259257,9.24024831742841,0.1632994810740153,0.012428328175780125,relu,0.0005322533755208608,75,0.9747589055908725,0.9669144150991824,"(128,)",0.0023054616090393215,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0005322533755208608, 'classifier__batch_size': 75, 'classifier__beta_1': 0.9747589055908725, 'classifier__beta_2': 0.9669144150991824, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.0023054616090393215, 'classifier__validation_fraction': 0.1}",0.8505329581286608,0.8629933991330259,0.8428567993046748,0.8521277188554538,0.008297714926153978,30,0.9264457994498247,0.9409253103626838,0.9233363998957064,0.930235836569405,0.007664451660303076,0.9032266244503895,0.9028555760736253,0.8885137165287464,0.8981986390175871,0.006849949485731662,39,0.9848748937179195,0.9831995554117423,0.9865743383667585,0.9848829291654734,0.0013777610883071408,0.9679570754677046,0.9697814858133199,0.965141994465408,0.9676268519154775,0.0019084034667179017,28,0.9839342966599719,0.9852103947645747,0.981920940864346,0.9836885440962976,0.0013541104047422616
209.5242215792338,11.760291656032825,0.21289849281311035,0.018593436111317863,relu,0.00038808916604864797,87,0.9102814133328357,0.9777230543783614,"(128, 64)",0.007844264458775055,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.00038808916604864797, 'classifier__batch_size': 87, 'classifier__beta_1': 0.9102814133328357, 'classifier__beta_2': 0.9777230543783614, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.007844264458775055, 'classifier__validation_fraction': 0.15}",0.8329707744042374,0.8274978442706505,0.8369340669862227,0.8324675618870369,0.0038687200219685645,53,0.8949847853478433,0.8844852500307315,0.9050068891162246,0.8948256414982665,0.008378679799047621,0.8992911533541792,0.9226436017665682,0.8958849153222772,0.9059398901476748,0.01189288585017274,13,0.978939395980919,0.9838275878885143,0.9811016379553589,0.9812895406082641,0.002000014264381936,0.9615315933014645,0.9579699188036624,0.9647852087481112,0.9614289069510794,0.002783277758524146,54,0.9760099996451177,0.9713260643456119,0.9787787807592426,0.9753716149166575,0.0030758626737495787
143.98148934046426,33.72969543661435,0.10306199391682942,0.004590178791691055,relu,0.00023132058270849604,77,0.9667518249805799,0.9842434468048843,"(64,)",0.0018108717155566082,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.00023132058270849604, 'classifier__batch_size': 77, 'classifier__beta_1': 0.9667518249805799, 'classifier__beta_2': 0.9842434468048843, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.0018108717155566082, 'classifier__validation_fraction': 0.15}",0.8138708595695714,0.815622669228769,0.8366734025662756,0.8220556437882053,0.010361028360830561,66,0.8869138241635739,0.8908163718634009,0.9381152911244982,0.9052818290504909,0.023271365000235925,0.8866927264823987,0.8971502656736108,0.8605296719018355,0.8814575546859483,0.015401779980532746,100,0.9762126779928568,0.9798112570847483,0.9843504683860769,0.9801248011545608,0.003329628661355698,0.9565374520611327,0.9548011483314021,0.9623281339605593,0.9578889114510313,0.0032180439221462555,68,0.9718528056873224,0.9718801438376744,0.9837388751236869,0.9758239415495611,0.005596714331089402
219.604558467865,67.82311196485503,0.16921401023864746,0.017304666380897,relu,0.0019503310526668273,67,0.9119048590012797,0.9941280427605829,"(128,)",0.0018720063885874743,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0019503310526668273, 'classifier__batch_size': 67, 'classifier__beta_1': 0.9119048590012797, 'classifier__beta_2': 0.9941280427605829, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.0018720063885874743, 'classifier__validation_fraction': 0.1}",0.8397411636218072,0.8651902909227627,0.8482547739814171,0.8510620761753289,0.010577499052265502,33,0.911788190472496,0.939408988580001,0.9259013820568335,0.9256995203697769,0.011277046987263208,0.9037375741127265,0.9031435159577684,0.8845242653033025,0.8971351184579325,0.00892051714639154,49,0.9840454189022155,0.9833543388202679,0.9795708451037326,0.9823235342754053,0.0019667860715389574,0.9650997120338168,0.9695406188025796,0.9639316868224715,0.966190672552956,0.0024162885630804294,39,0.9799975470541928,0.9843957145845003,0.979762104097716,0.9813851219121364,0.0021309793563221847
113.40865174929301,25.244709081460723,0.10721508661905925,0.006059735641701583,relu,0.0044174104255696916,105,0.9518864827962829,0.963428705813673,"(64,)",0.0025424246351022427,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0044174104255696916, 'classifier__batch_size': 105, 'classifier__beta_1': 0.9518864827962829, 'classifier__beta_2': 0.963428705813673, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.0025424246351022427, 'classifier__validation_fraction': 0.15}",0.7942808857543906,0.8194036792191042,0.8096196819093702,0.8077680822942884,0.010339568131490222,77,0.8592045471304377,0.8774080393487014,0.8801513928865973,0.8722546597885787,0.00929553934067669,0.8882954931827941,0.9014731280885847,0.8826536327029256,0.8908074179914348,0.007885669547810946,80,0.9748311041222045,0.9716788433320612,0.972741118866874,0.9730836887737132,0.0013095043917636972,0.9465261733797397,0.9619068988778696,0.9568892662820232,0.9551074461798775,0.006404313201247746,75,0.9606072947321371,0.9733314782104551,0.9712240414136984,0.9683876047854302,0.005568377433155375
124.9926020304362,15.998103120526286,0.14458656311035156,0.003949251681987479,relu,0.004565450174377571,90,0.9810016777663295,0.9928206138005632,"(128,)",0.0039858124596661585,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.004565450174377571, 'classifier__batch_size': 90, 'classifier__beta_1': 0.9810016777663295, 'classifier__beta_2': 0.9928206138005632, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.0039858124596661585, 'classifier__validation_fraction': 0.1}",0.8049850239583748,0.810982027991652,0.8261853344676279,0.8140507954725517,0.008922865451974371,73,0.8596958983053223,0.8624651715099834,0.8801860255009041,0.86744903177207,0.009077094816323256,0.9031855780058236,0.9137378645942444,0.8921887619285389,0.9030374015095356,0.008798008245423827,21,0.9729824815190848,0.9717986005632838,0.9662702491044974,0.9703504437289553,0.002925335839348891,0.9527318916041073,0.9553031216876053,0.9578862518709479,0.9553070883875535,0.002104260636760185,74,0.9633014836173717,0.9664264248212447,0.9696349121489856,0.9664542735292008,0.0025856863568714003
