mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_classifier__min_samples_split,param_classifier__min_samples_leaf,param_classifier__max_features,param_classifier__max_depth,param_classifier__criterion,param_classifier__class_weight,param_classifier__bootstrap,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,split3_train_bal_acc,split4_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
498.3892954349518,6.911999211920572,1.2958096027374268,0.4344887377523487,200,50,4,sqrt,15,entropy,,True,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 50, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 15, 'classifier__criterion': 'entropy', 'classifier__class_weight': None, 'classifier__bootstrap': True}",0.8715829906586438,0.8735879644891312,0.8893632609828501,0.8730629754254224,0.875920227504745,0.8767034838121583,0.006481707499662588,2,0.9603702913935533,0.9552090997207859,0.9612908987956423,0.9576460008832093,0.9556021446595976,0.9580236870905579,0.002453961725818881,0.8771319440413523,0.8731177342344495,0.900222750530499,0.8733028143763525,0.875490858159516,0.8798532202684338,0.010292015352063985,4,0.9975696496866,0.9974595370047734,0.9975189807999196,0.9975113197414075,0.9975172595510189,0.9975153493567438,3.49188157772434e-05,0.9750285506885875,0.9754070286787224,0.977740978624524,0.9755936101977823,0.9740099969180929,0.9755560330215418,0.0012219711020389201,2,0.9940296803591647,0.9931057097478443,0.9937803879242427,0.9934862142706423,0.9934374549309164,0.993567889446562,0.0003148652159636215
5740.9318657875065,1.8258930754064833,0.18929023742675782,0.08675344029890981,300,10,1,,20,gini,balanced,True,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 1, 'classifier__max_features': None, 'classifier__max_depth': 20, 'classifier__criterion': 'gini', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True}",0.8286842976591358,0.8308907188882229,0.8274102754720122,0.8210231283419128,0.8136073550034986,0.8243231550729565,0.006283332221632809,6,0.9271899495227404,0.940563126731362,0.9176590989144398,0.919658888557364,0.9195190088440773,0.9249180145139967,0.008478570029326272,0.8519590005137012,0.8558327791784406,0.8689679945889577,0.8414989188521718,0.8480462364452827,0.8532609859157109,0.00917125118706539,10,0.9945377771356345,0.9955906414407147,0.9937747055133928,0.9937977500539157,0.9945049227785386,0.9944411593844393,0.0006622455868950849,0.9634253097558223,0.9632454821432583,0.961097171896772,0.9616063447376002,0.9577978812884549,0.9614344379643815,0.0020303347657006717,6,0.9867407780859887,0.9890474411194947,0.984723157948895,0.9851165855425632,0.9851955744917279,0.986164707437734,0.0015973637015208044
3203.98163356781,45.32423815313271,1.2375821113586425,0.2462285021606841,100,20,4,,15,entropy,,True,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 20, 'classifier__min_samples_leaf': 4, 'classifier__max_features': None, 'classifier__max_depth': 15, 'classifier__criterion': 'entropy', 'classifier__class_weight': None, 'classifier__bootstrap': True}",0.8449905504030687,0.8443825757037026,0.8549125365504653,0.8479287654609493,0.8564470963627226,0.8497323048961818,0.005025531156632739,3,0.947626041562726,0.9404529702817381,0.9517037837289163,0.9504668722547202,0.9444431701228606,0.9469385675901922,0.004096799240499568,0.8676711458900774,0.8779290952614218,0.8754341498705003,0.8578527920054586,0.8732640436847398,0.8704302453424397,0.007142929173807456,6,0.9972085541909319,0.9964302050782108,0.9975800730439508,0.9973061529507637,0.9972213647990522,0.9971492700125818,0.0003836587442011908,0.9680007708836701,0.9674621623077752,0.9683977141624689,0.9693758679202121,0.9710909306728314,0.9688654891893915,0.0012766325865979072,4,0.9921612695420331,0.9905405807616566,0.9924269922264173,0.9926473854605832,0.9926227640935483,0.9920797984168477,0.0007890930051629724
464.41746559143064,7.070123613674442,2.3075473308563232,0.5593557684697745,200,50,4,sqrt,10,entropy,,True,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 50, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 10, 'classifier__criterion': 'entropy', 'classifier__class_weight': None, 'classifier__bootstrap': True}",0.7778709812825151,0.7842791485197529,0.7712019749727889,0.7685922769591598,0.7805683371221903,0.7765025437712814,0.005823181756306451,9,0.8200162418219337,0.8267169062545552,0.8114987094872597,0.8187285333786344,0.8332153566236133,0.8220351495131993,0.007388398258951984,0.8981399962804254,0.8953817389063257,0.9073255976698864,0.8858703527601725,0.8843803397261327,0.8942196050685887,0.008426247337513649,1,0.969357915495855,0.9696666961396245,0.9696412797972777,0.9699433109984525,0.971982605233233,0.9701183615328886,0.0009503614101010282,0.9522586590613187,0.9541914272942946,0.948745392136196,0.9500614899380014,0.952562516785177,0.9515638970429976,0.001927954765644702,8,0.9639568983445083,0.9653930672752902,0.9615073954762517,0.9634657167687681,0.967810727758072,0.964426761124578,0.0021000976562084417
270.269917011261,17.53977382443011,2.728869390487671,0.4832583744416497,200,20,4,log2,10,entropy,balanced,True,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 20, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 10, 'classifier__criterion': 'entropy', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True}",0.7467423023222869,0.7548750983177377,0.7453726927941235,0.746175101126971,0.7449786921907517,0.7476287773503743,0.0036748074501439035,10,0.7894036517060123,0.7958135184883148,0.7848865142474517,0.7901554315559469,0.7973642084237965,0.7915246648843045,0.004537247506446584,0.8934236569850686,0.8890330392889123,0.8988130403548519,0.8848639153891085,0.8768878840785851,0.8886043072193054,0.007468510933792448,3,0.9639312723363475,0.9651588129141266,0.9644842344273051,0.9646344932872883,0.9672006301339622,0.965081888619806,0.001129270020853999,0.9405416889124012,0.9435806174580964,0.9379751603219385,0.9408320246145694,0.9399021154168788,0.9405663213447768,0.001806237581494088,10,0.9533791332080398,0.9556455863961777,0.95150507910192,0.9535268592680676,0.9566739750007932,0.9541461265949996,0.0018212797696438763
730.4236700057984,25.72625633383624,2.297383213043213,0.4914182834708401,300,2,1,sqrt,15,entropy,,True,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 2, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 15, 'classifier__criterion': 'entropy', 'classifier__class_weight': None, 'classifier__bootstrap': True}",0.8803380437097129,0.8822499533702682,0.8845645491079003,0.8696619099020799,0.8827368409375695,0.8799102594055063,0.0052978827958961175,1,0.9711835544313981,0.9702920116514926,0.9724259415980516,0.97060029089691,0.9686779492923803,0.9706359495740466,0.0012212511997642364,0.8644415160675798,0.8665287182006269,0.8792466830893518,0.8509561639545862,0.8646371524911636,0.8651620467606618,0.008976040954786824,9,0.9986049653077569,0.9988815554362047,0.9986759282241227,0.9985809963501747,0.9985359830819931,0.9986558856800503,0.0001215783463288315,0.9767253423292662,0.9771800371883419,0.9770397589884064,0.9759482533874306,0.9760967829760294,0.976598034973895,0.0004946763630539075,1,0.9973261682014445,0.9971630505679768,0.9974415498458764,0.9972304759939085,0.9970677774305976,0.9972458044079607,0.00012926823178677034
4698.898811864853,26.714510089329664,0.7636277198791503,0.1295901042127297,200,5,8,,15,entropy,,True,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 5, 'classifier__min_samples_leaf': 8, 'classifier__max_features': None, 'classifier__max_depth': 15, 'classifier__criterion': 'entropy', 'classifier__class_weight': None, 'classifier__bootstrap': True}",0.8444885490653313,0.8367840586319311,0.8526889224682161,0.8437991916327734,0.8595474174673668,0.8474616278531236,0.007869612958877167,4,0.9421226682526112,0.9324772295092606,0.9469443154279741,0.9454799272369488,0.9409980978305228,0.9416044476514636,0.005049274276572748,0.8703018183767917,0.8776328462925381,0.8785896004453836,0.8639764370454287,0.8788682512395741,0.8738737906799432,0.005865672889366271,5,0.9967955157472236,0.9959716989680778,0.9971212704153223,0.9968560411004763,0.9967277617462887,0.9966944575954777,0.00038522210794497393,0.9677083423790886,0.9658356587101203,0.9671749807882928,0.9676867125502819,0.9711922992466723,0.9679195987348912,0.001772382338881731,5,0.9903686147088411,0.9884914646056515,0.9905642386391227,0.9906619235594712,0.991252129517045,0.9902676742060263,0.0009356970454836881
4447.466928100586,159.9451722283832,1.067180871963501,0.2580837729581791,200,50,8,,15,gini,,True,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 50, 'classifier__min_samples_leaf': 8, 'classifier__max_features': None, 'classifier__max_depth': 15, 'classifier__criterion': 'gini', 'classifier__class_weight': None, 'classifier__bootstrap': True}",0.7919742249747762,0.8005459707997433,0.7922047648181344,0.7901608965489809,0.7789712458163576,0.7907714205915986,0.006908833623128085,7,0.8759641254011796,0.8905703066972748,0.8634837110670996,0.8662537209452994,0.8620866811329153,0.8716717090487537,0.010619345529809303,0.8726613576738451,0.8690752126685325,0.8851287148427461,0.8587843409427103,0.8634310546764418,0.8698161361608552,0.00900654306897204,7,0.9863931932245762,0.9859420902834177,0.984723514262457,0.9840619027454796,0.9837672378250891,0.9849775876682039,0.0010297750532933798,0.9499137169163998,0.9533179975099819,0.9479869435631723,0.9507308118811165,0.9441833952285331,0.9492265730198406,0.0030477853949862107,9,0.9704472886503631,0.9744047901730278,0.9662643704855772,0.9678428463618736,0.9663741114887777,0.9690666814319238,0.003066011514684523
667.1743175506592,34.137502992184146,3.4844558238983154,1.5501318645665354,300,50,1,sqrt,10,entropy,,True,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 50, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 10, 'classifier__criterion': 'entropy', 'classifier__class_weight': None, 'classifier__bootstrap': True}",0.7794890707851028,0.7853517423986957,0.7733021383725821,0.7725339697764525,0.7806706104555803,0.7782695063576826,0.004795452641747679,8,0.8238611191902738,0.8278289871094253,0.8172308433229738,0.8220474333734851,0.8326004811242834,0.8247137728240883,0.00521028494536881,0.8950031208855617,0.896293410938101,0.9027058783483701,0.8886040922216303,0.8822378138190444,0.8929688632425414,0.006988661281016473,2,0.9700606200779209,0.9700517166194962,0.9703943103877476,0.9711873613961648,0.972323346749182,0.9708034710461023,0.0008650744103114102,0.9532122691567001,0.9547044949794876,0.9500403109927892,0.9517835566653912,0.952698279178644,0.9524877821946024,0.0015471945442581954,7,0.9653417215601421,0.9661946875443619,0.9637146372399976,0.9649815832139859,0.9677058636980035,0.9655876986512982,0.0013259938449790762
284.66083240509033,19.68325488741859,1.697360372543335,0.46597191593356263,200,10,2,log2,15,gini,balanced,True,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 15, 'classifier__criterion': 'gini', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True}",0.8362799734617244,0.8413521435071172,0.8357158606041469,0.8330859366269745,0.843436011382696,0.8379739851165319,0.003823807131131738,5,0.9142167792107637,0.9214817777167925,0.9141973440987267,0.9170123345064587,0.9180693795036572,0.9169955230072798,0.0027140801023879096,0.8721269473394739,0.8686353304872962,0.8811128244530402,0.8584958201823539,0.8659684735234118,0.8692678791971152,0.007426983907966541,8,0.9952889256306235,0.9960927476726138,0.9954181666422706,0.9955673977089825,0.9954329806126442,0.9955600436534269,0.00028057324858489193,0.9697644276053412,0.9711609846227568,0.9696518936480969,0.9711784759956108,0.9696622386688108,0.9702836041081232,0.0007246088072875945,3,0.9904221768049324,0.9912257711962618,0.9902976388338228,0.9906291261061062,0.9907963700660067,0.990674216601426,0.00032450022090323383
