mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__reg_lambda,param_classifier__reg_alpha,param_classifier__n_estimators,param_classifier__min_child_weight,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__gamma,param_classifier__colsample_bytree,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,split3_train_bal_acc,split4_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
1434.5574860095978,14.77956256629191,1.1668124198913574,0.049155441801112774,0.9,1.0,0.1,500,3,7,0.3,0.3,0.8,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 500, 'classifier__min_child_weight': 3, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.3, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 0.8}",0.9003286095773932,0.9040677473323641,0.9127625836424684,0.8953212690280795,0.900023612598275,0.902500764435716,0.005833696274113118,7,0.9987297018041005,0.9988913007799116,0.9993051191853517,0.9990644956308248,0.9991327006012682,0.9990246636002913,0.0001983441567073864,0.9054692072450914,0.917610039853151,0.9145503641357771,0.8970828897464294,0.9030878115841334,0.9075600625129164,0.007536713005251131,21,0.9999448047467918,0.9999586042741087,0.999929215632822,0.9999689532055814,0.9999188573736564,0.9999440870465921,1.837000922804316e-05,0.9794516924924331,0.9800710238541886,0.9809389054013474,0.9790226058334902,0.9782727333656713,0.9795513921894262,0.000907715088301446,7,0.9997718606653563,0.9998288924321702,0.9998715658490851,0.9998716370974275,0.999828799931099,0.9998345511950276,3.671688961809769e-05
838.4369265556336,8.739618884950385,0.6496245384216308,0.15950971807446188,0.8,0.5,1.0,200,3,5,0.05,0.1,0.9,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 1.0, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 3, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.6371948170441575,0.636856210717341,0.6292386327897797,0.6420366167138789,0.6381898664677492,0.6367032287465813,0.004162700427840205,31,0.671821104283332,0.6624407913903951,0.6607568390205225,0.6716787462519176,0.6595989121859593,0.6652592786264254,0.005376294290516519,0.8872436986376238,0.906007861799664,0.8950660253660621,0.8860379664628313,0.8936889546722059,0.8936089013876775,0.007123183274355682,31,0.9469729314990871,0.9479442354694726,0.9444309007147412,0.9488033833247241,0.9444947468455789,0.9465292395707209,0.001783983875365653,0.8672624175703885,0.864842183524995,0.85968366146587,0.8730625018835003,0.8658940707058469,0.8661489670301201,0.0043037092740807826,32,0.8788825144697896,0.8739638916220416,0.8736767505495444,0.8813720531365807,0.8718774707901452,0.8759545361136203,0.003569201091782591
1782.523411989212,21.241022561398246,2.3217724800109862,0.1365453635179021,0.9,0.1,1.0,300,1,8,0.01,0.1,0.9,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 1.0, 'classifier__n_estimators': 300, 'classifier__min_child_weight': 1, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.680737143461607,0.6660750783923676,0.6680645687953012,0.6822172694436606,0.6825210909533782,0.6759230302092629,0.007281004193267277,28,0.7233829588961074,0.70939565937105,0.7141041975565663,0.7229137872476212,0.7241973997095917,0.7187988005561874,0.005959041155201943,0.8950424800315309,0.9135004034351759,0.9065876719115463,0.8977947278309031,0.9044043574670297,0.9034659281352372,0.006548795602375855,26,0.9649918289975101,0.9654597724092667,0.9659912246022635,0.9674252421977073,0.9665384930745844,0.9660813122562664,0.0008481230248096797,0.8925339549138959,0.8834566240919355,0.8861680091048751,0.8957434038237491,0.8943533530140342,0.8904510689896981,0.004792533855495152,28,0.9063333951978011,0.9002203546484254,0.9033304577284174,0.9068775613345147,0.9076152609136301,0.9048754059645578,0.0027458161511592786
445.3739928245544,4.854447146002803,0.38811020851135253,0.007534886254443323,1.0,0.0,0.1,100,1,5,0.1,0.1,1.0,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 1, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 1.0}",0.6367992994997482,0.6377952173244898,0.6286339658439384,0.6427293901777389,0.6359703917812121,0.6363856529254255,0.004531270727668674,32,0.6714156759582869,0.6645631146994856,0.6638908271050219,0.6692672904546442,0.6620607900951988,0.6662395396625275,0.0035142128874723895,0.8845475157625098,0.9023912320607386,0.8915448738408589,0.8892595813803732,0.8931413614191245,0.8921769128927209,0.005871634765765057,32,0.9468694051049266,0.9481896837880909,0.9470629127324142,0.9483808170500417,0.9447139155728308,0.9470433468496608,0.0013084191638094592,0.8683361622319461,0.8658548277040083,0.8594027016708375,0.8732573009514627,0.8650771517864607,0.8663856288689431,0.004511753362407725,31,0.8786513610886046,0.8751500436820611,0.8748341189079403,0.8798307007983969,0.8736649390869152,0.8764262327127836,0.0023803288232012738
854.7832418441773,25.850743799133852,0.8587330341339111,0.1700925411676034,1.0,0.1,1.0,200,1,6,0.1,0.1,1.0,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 1.0, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 1, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.1, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 1.0}",0.7744493685639464,0.7833280357558726,0.7734740611204873,0.7870495837519307,0.7810548721955131,0.7798711842775502,0.0051999928569760176,18,0.8383216296508171,0.8400050281114833,0.8419273784733505,0.8502876057186818,0.848049911036866,0.8437183105982398,0.004648407699203193,0.9012431023479772,0.9245791553176964,0.9149487018095291,0.909925273746411,0.9109614872412441,0.9123315440925716,0.007582535569519977,5,0.9825493051667451,0.9867788354450037,0.986577291475404,0.9874276396714021,0.9866504740374891,0.9859967091592088,0.001749763543274526,0.9408066066911392,0.9426078349889103,0.9399979707638872,0.9449745758201924,0.941307851079941,0.9419389678688141,0.0017384084018465906,18,0.9581715096521396,0.9577245003198919,0.9586406849290366,0.9605186331682081,0.9595176888000617,0.9589146033738676,0.000998016882141
1158.9437526226043,30.500678647813384,1.3717362403869628,0.06429790127250495,0.8,1.0,0.0,300,3,6,0.05,0.1,0.9,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 300, 'classifier__min_child_weight': 3, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.7491237973888912,0.7445051173661662,0.7456261837880405,0.7500991601543467,0.7489265572685533,0.7476561631931997,0.0021811002535723194,22,0.8047176013953848,0.7972613695477117,0.8038913550438412,0.8064580846755751,0.8036420549252912,0.8031940931175608,0.0031259805275994953,0.9087074070356307,0.9212530966275155,0.9130547461071785,0.9045997385164906,0.9127165481728694,0.9120663072919368,0.005528630626136958,6,0.977905551438685,0.9810372066765932,0.981086427655072,0.9808024115002396,0.980105173914129,0.9801873542369439,0.001193503685213884,0.9296687708567885,0.9274116573665044,0.928730730497108,0.9312725830608305,0.9287113746418085,0.929159023284608,0.0012778176071712426,22,0.9455010711101112,0.9429020130570317,0.9453962283793698,0.9455117961998997,0.9437832202371285,0.9446188657967081,0.0010794248779644106
1200.133136844635,7.676080971065335,0.9609464645385742,0.073228106947297,0.9,0.5,1.0,500,3,3,0.01,0.1,0.8,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 1.0, 'classifier__n_estimators': 500, 'classifier__min_child_weight': 3, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.8}",0.4557449349742864,0.46394917607695463,0.458114970043275,0.4635389592113864,0.453811263760714,0.45903186081332326,0.004083947333475428,37,0.46306947833885753,0.46627767225835176,0.46702697042996044,0.46556826159582465,0.46012891221165547,0.46441425896693006,0.002522019988095837,0.812951156645434,0.8308329550252523,0.823395987719965,0.8146865523623432,0.8147685943524874,0.8193270492210963,0.006810401704794135,37,0.8343932511093216,0.8397857480187975,0.8366357105718556,0.8360334180477297,0.8325812799058401,0.8358858815307089,0.002405880575325977,0.676451803090499,0.6810602201319972,0.674584930543381,0.6888080601411929,0.678071465998854,0.6797952959811848,0.004982537374164779,37,0.6804990825219756,0.683431995627739,0.6844071613994381,0.6851484499462761,0.6804820599727014,0.6827937498936261,0.001957778091570773
1234.8911790847778,55.444653755465616,0.808944845199585,0.18070178092322037,0.9,1.0,0.5,500,1,3,0.01,0.3,1.0,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.5, 'classifier__n_estimators': 500, 'classifier__min_child_weight': 1, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 1.0}",0.4523568402965756,0.46125571769478935,0.45788333244533685,0.4605228695119853,0.4528326607383565,0.4569702841374087,0.0037476193055297267,38,0.45989886594472146,0.4646352188132717,0.4654387776055845,0.4630046794882291,0.4572204149267738,0.4620395913557161,0.0030669304166146207,0.8056296266014904,0.8285750445342283,0.8199442810781632,0.8124243536854795,0.813346297909041,0.8159839207616806,0.007759636993190793,39,0.8311523808086833,0.8387692562143851,0.8324699813187852,0.8329248681673093,0.8316609783685731,0.8333954929755472,0.002756645932975681,0.6722485060001447,0.6755713188082269,0.6745415696601313,0.6848167728724854,0.6763824958197335,0.6767121326321445,0.004283237475547293,38,0.6764433291349407,0.6803360864416835,0.6832198728423137,0.681946769893168,0.6752728339393272,0.6794437784502867,0.0030893216983541487
710.2850546360016,37.14698955625193,0.799984359741211,0.055990362693392665,0.8,0.5,0.5,300,3,4,0.2,0.2,1.0,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 0.5, 'classifier__n_estimators': 300, 'classifier__min_child_weight': 3, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.2, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 1.0}",0.7989202272677264,0.7998265271881789,0.8021175702712849,0.8022272838686106,0.7979896867019987,0.80021625905956,0.0016999069919803296,16,0.8673553354299279,0.8620693598464143,0.8648710212089531,0.8727925534881121,0.8614997869313941,0.8657176113809604,0.004112260768631582,0.9069335757276459,0.9188233961049684,0.9181339421572121,0.9073883862234474,0.913207728788872,0.9128974058004292,0.005070533311184566,4,0.9847730852184146,0.9876031169373443,0.9870531781793016,0.9872708857651228,0.9879579757906134,0.9869316483781592,0.0011219148270181084,0.9481067664110304,0.9476167412200291,0.9480341908665885,0.9493759919682587,0.9463290978631675,0.9478925576658149,0.000978468593876693,16,0.9653418641017723,0.9647026943168212,0.9653117519841559,0.9658543883088566,0.9642369378016118,0.9650895273026435,0.0005611806561674838
1030.5461851596833,9.73531018460206,1.4311205387115478,0.05896197106845232,1.0,1.0,1.0,200,1,8,0.01,0.2,0.8,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 1.0, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 1, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.8}",0.6500687445753256,0.6337826727620802,0.6314464486820383,0.649598991818472,0.6549069730604071,0.6439607661796647,0.009477533028805054,30,0.6852351531562391,0.6662878446693214,0.6676306348509995,0.6845151445531561,0.6882546549332902,0.6783846864326014,0.009422429573838367,0.8894657907619727,0.9056135471597845,0.9039336403733298,0.894011693641809,0.8998826466155023,0.8985814637104796,0.006062464208642007,30,0.95700831951015,0.9554883940516954,0.9545363645834037,0.958678805848485,0.9578288170412103,0.9567081402069888,0.001512212769019744,0.8729740156042818,0.8606497418782136,0.8603288363229608,0.8760595699802466,0.8769507089679455,0.8693925745507297,0.007389038066583545,30,0.884359228349254,0.8743005427466265,0.8763194543247241,0.8862888749488899,0.8875909091206683,0.8817718018980324,0.0054131052238696395
