mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__reg_lambda,param_classifier__reg_alpha,param_classifier__n_estimators,param_classifier__min_child_weight,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__gamma,param_classifier__colsample_bytree,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,split3_train_bal_acc,split4_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
2071.547407722473,6.426485744814711,0.35544791221618655,0.08276127470465876,1.0,0.0,1.0,100,7,5,0.05,0.1,0.9,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 1.0, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 7, 'classifier__max_depth': 5, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.6909814940991271,0.6862081408431745,0.681255242034963,0.6858953883334002,0.6889536976585747,0.686658792593848,0.003284404642169777,36,0.7159860152640322,0.7063120464488448,0.700139111798849,0.7073875548274118,0.717159582123894,0.7093968620926063,0.006370810082621962,0.8826592165447895,0.8947033186507681,0.9005450222526363,0.8894912337111605,0.8786405272221446,0.8892078636762999,0.00791662639672256,36,0.930073014987211,0.9301663636436242,0.9309555624127768,0.928755316730214,0.9329874117994515,0.9305875339146554,0.0013924074671032474,0.910505593265024,0.9061495308161979,0.9020872771378604,0.9066158192178183,0.9093799299009194,0.9069476300675641,0.0029307089944291317,35,0.9171872973266068,0.9126808624579499,0.9089389027650246,0.9130601841772934,0.9187474261611146,0.914122934577598,0.003488823231661785
3746.4592036247254,44.53238361493943,2.2301928043365478,0.3244405873903014,1.0,1.0,0.5,500,1,8,0.05,0.2,0.9,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.5, 'classifier__n_estimators': 500, 'classifier__min_child_weight': 1, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.9}",0.8860239453363811,0.8961796658629989,0.884733866746528,0.8799576130655924,0.8803499211376348,0.885449002429827,0.005867624788299791,6,0.9578839858504542,0.9542772334998999,0.9533083256046609,0.9547032883383411,0.9539172860707555,0.9548180238728223,0.0015997661558843032,0.9146188578839645,0.9273752573839966,0.9294786512248544,0.906032331949282,0.9086463931149383,0.9172302983114072,0.009579559946596709,4,0.9972009820436393,0.9970296522730043,0.9966132786007401,0.9968645585663498,0.9969076552490652,0.9969232253465596,0.0001940240591912957,0.9747157603741676,0.9763734771773395,0.9739019458276232,0.9739762252834383,0.9727020616033328,0.9743338940531803,0.0012069055116491175,6,0.9895167384041031,0.9885663500166784,0.9881434682346193,0.9884118431756761,0.9887003545987793,0.9886677508859713,0.0004631384240209665
2057.395173740387,4.224828103514156,0.3976393699645996,0.09436700628577753,0.9,0.1,0.5,100,7,6,0.2,0.1,0.9,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0.5, 'classifier__n_estimators': 100, 'classifier__min_child_weight': 7, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.2, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.8260458623374236,0.8271862791465623,0.8275100334850178,0.8287384618470994,0.8190538789478587,0.8257069031527925,0.0034353400077209674,17,0.8881524965056611,0.8906706044085796,0.8852050062668321,0.8914197142772784,0.8844936466863389,0.887988293628938,0.0027912594706561507,0.9104857292849836,0.9245997130027199,0.9294915240018312,0.9087582049217012,0.9082673866910635,0.9163205115804599,0.00892307941593253,12,0.9876062710029132,0.9872127282775851,0.9866918477590998,0.9873137410636306,0.986940797503632,0.987153077121372,0.0003138633517236112,0.960816508448747,0.9592649488950007,0.9608834511247332,0.9605005023713775,0.9579140987715477,0.9598759019222813,0.0011412236378356584,17,0.9742219902337158,0.9741034296364282,0.9732997470947233,0.9736305174354427,0.9733248978152907,0.9737161164431202,0.0003846199269103291
2988.680893945694,84.19761228240806,1.016991949081421,0.25804509768025763,1.0,0.0,0.5,500,3,4,0.05,0.3,1.0,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0.5, 'classifier__n_estimators': 500, 'classifier__min_child_weight': 3, 'classifier__max_depth': 4, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 1.0}",0.7520648336407006,0.7481877603586778,0.7449846773483759,0.7579921192163899,0.754835558088055,0.7516129897304399,0.004624913491529596,29,0.7938070629514559,0.788733064903619,0.7791332471282844,0.7984657481592616,0.7918112391602923,0.7903900724605826,0.006455600164183388,0.9040884393565994,0.9122936051881728,0.9102166124739414,0.9027897306302638,0.9012876554178803,0.9061352086133715,0.004323516280867744,28,0.9642824663768428,0.9647264010227149,0.9607630410178455,0.9634201215306792,0.9624865463120837,0.9631357152520332,0.0014126011205437936,0.938943122061711,0.9356862081868311,0.9350364695758849,0.9403569016040862,0.937357317809182,0.937476003847539,0.001980948766798309,29,0.949189415038626,0.9467083643480861,0.9443095114788346,0.949304859179119,0.9477664890172712,0.9474557278123875,0.0018427566362165832
2143.8880174636843,18.091166425978475,0.3532036304473877,0.09953741243658086,1.0,1.0,0.1,200,1,3,0.05,0.1,0.9,"{'classifier__subsample': 1.0, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 1, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.6376652966050347,0.6340829781764711,0.6257007507010305,0.6405726378899151,0.6363787724761728,0.6348800871697249,0.005045873238615281,38,0.651523899352179,0.6444782860569462,0.6399041966482573,0.6479937784813601,0.652510642561406,0.6472821606200296,0.004650415805021245,0.860438402877406,0.868109333737398,0.8759201352996919,0.8703374242620063,0.8602851058108933,0.8670180803974791,0.0060013425510736275,38,0.8952213895144983,0.8893343441997494,0.8923876716681989,0.8949817753403237,0.8968724160470222,0.8937595193539585,0.0026376216977619126,0.8790934355337365,0.874380438977814,0.8668732990024783,0.8781778683684373,0.8766666154468407,0.8750383314658613,0.004382977237918882,38,0.8820058289299847,0.8780198659276475,0.8745923761127116,0.879128276859792,0.8823894274382232,0.8792271550536718,0.0028519991201825553
2469.421146726608,34.54611514106348,0.9476999282836914,0.21341908963102843,0.8,0.0,0.1,200,5,8,0.2,0.0,0.9,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 5, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.2, 'classifier__gamma': 0, 'classifier__colsample_bytree': 0.9}",0.8927884182247388,0.901051768123053,0.8944093185454035,0.889231134707253,0.8891666110598019,0.89332945013205,0.004363907536408634,1,0.9622305534292076,0.960492022460804,0.9581275335743961,0.9609576571292641,0.9585246048979108,0.9600664742983165,0.0015359289658259025,0.9114835091496551,0.9272567254128186,0.9281199015528812,0.9064913249571731,0.910896445937318,0.9168495814019693,0.009020607436534551,7,0.9976031798323698,0.9974799067885453,0.9971691104401976,0.9973772031892235,0.9973495949401437,0.9973957990380959,0.000144186859456237,0.9766971599693782,0.978843837773774,0.9771903133936148,0.976477809022959,0.9752838414596603,0.9768985923238773,0.0011570769184572902,1,0.9906483724048654,0.9901382291596551,0.989685020545933,0.9899269120661831,0.9898101324416086,0.990041733323649,0.0003380500899983131
2984.231995677948,16.594333376358154,0.9149546146392822,0.27293238408238235,0.9,0.1,0.0,500,5,3,0.01,0.1,1.0,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 0.1, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 500, 'classifier__min_child_weight': 5, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 1.0}",0.5913223983186977,0.59134822666366,0.5826247442403888,0.5943230842565228,0.5881408666743585,0.5895518640307256,0.003977490539179074,39,0.6016344113082459,0.597183938623426,0.5887570560875631,0.5926361965671918,0.6023828410940195,0.5965188887360894,0.005221458500019138,0.8440281978738573,0.8508070989691168,0.8580351085502744,0.8513919325346089,0.8344189457829516,0.8477362567421618,0.007999510707573425,39,0.86573331205324,0.8627221399877666,0.8604488874597621,0.864188272550793,0.8674543974686724,0.8641094019040467,0.002414794471590236,0.8448886553415781,0.8423701479004984,0.8319101499237891,0.8442517996574818,0.8427964917155534,0.8412434489077801,0.004756670404511313,39,0.8478156382659633,0.8449834741853192,0.8379650462859023,0.840300197627325,0.8491858610674188,0.8440500434863857,0.004301538190832379
3656.975284433365,23.828764465013638,2.5714479446411134,0.35138520843334664,0.9,1.0,0.1,500,3,8,0.05,0.2,0.8,"{'classifier__subsample': 0.9, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0.1, 'classifier__n_estimators': 500, 'classifier__min_child_weight': 3, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.05, 'classifier__gamma': 0.2, 'classifier__colsample_bytree': 0.8}",0.885181481326951,0.8884351451435512,0.8847820260489753,0.8828488384856291,0.8778800383790161,0.8838255058768245,0.003472890363686883,7,0.9569085772493316,0.9540157780353171,0.951811480297302,0.9547593091167708,0.9528081322751797,0.9540606553947801,0.0017451872492386174,0.9104259528006189,0.927089171621424,0.926170207265671,0.9102914379383377,0.9102472400777785,0.9168448019407659,0.00799482734267589,8,0.9970678611142988,0.9971073452555237,0.9965249401682525,0.9968317202812388,0.9969076552490652,0.9968879044136758,0.0002077635641116962,0.9743546504437438,0.9754436996467888,0.9742303593491592,0.9745536025092885,0.9725756269618299,0.9742315877821619,0.0009306192371806717,7,0.9894302717916859,0.98872753664734,0.9882154174676742,0.9884309455921485,0.9886991042413587,0.9887006551480415,0.0004101863766599773
2415.936247634888,5.68976453684938,0.7164781093597412,0.16321979016451946,0.8,1.0,0.0,200,7,7,0.3,0.1,0.9,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 1.0, 'classifier__reg_alpha': 0, 'classifier__n_estimators': 200, 'classifier__min_child_weight': 7, 'classifier__max_depth': 7, 'classifier__learning_rate': 0.3, 'classifier__gamma': 0.1, 'classifier__colsample_bytree': 0.9}",0.8913761307292234,0.9002413355423233,0.898267221132526,0.8890190365391252,0.8857966570076762,0.8929400761901748,0.005486998748514117,2,0.961554026565927,0.9598225912798044,0.9562086193283484,0.9605036629566,0.957104414867139,0.9590386629995639,0.002041484034345566,0.9105615887494155,0.9274598755052015,0.9272644556441032,0.9093360370543897,0.910901600313091,0.9171047114532401,0.008391581126539985,5,0.9974976565296334,0.9975015312613579,0.9971277147143063,0.9973289081756835,0.9972994991082187,0.9973510619578398,0.00013940192860894223,0.9769879296213907,0.9786977659717659,0.9770615841181924,0.9761843636156182,0.9742206414747102,0.9766304569603357,0.0014555846815177522,2,0.9906597030056206,0.9900770317207596,0.9895216746031548,0.9897291380327269,0.9897778268644545,0.9899530748453433,0.0003953869961621205
2594.130680990219,55.875202247510764,0.7458643913269043,0.18948537437523325,0.8,0.5,1.0,300,7,8,0.2,0.3,0.8,"{'classifier__subsample': 0.8, 'classifier__reg_lambda': 0.5, 'classifier__reg_alpha': 1.0, 'classifier__n_estimators': 300, 'classifier__min_child_weight': 7, 'classifier__max_depth': 8, 'classifier__learning_rate': 0.2, 'classifier__gamma': 0.3, 'classifier__colsample_bytree': 0.8}",0.8893431017216106,0.8951147430620428,0.8923638940406449,0.883617558272508,0.8800975204874877,0.8881073635168587,0.005532890846352081,3,0.9602351276828742,0.9586355025986775,0.9561359340046776,0.9599931766202184,0.9565210683122508,0.9583041618437397,0.0017071509123139845,0.9139181394730171,0.9289586041339588,0.9284071447615885,0.9107402982758244,0.9093051355668544,0.9182658644422487,0.008637265413795453,2,0.997401064836519,0.9973762654808711,0.9968632493801785,0.9971628860883692,0.997166611824511,0.9971940155220897,0.00019349972144738032,0.9753305027881956,0.976799629515642,0.9766875551757568,0.9753638642870162,0.9736585143903307,0.9755680132313882,0.0011414487866701314,3,0.9902794996095663,0.9900343003087793,0.9893326242832823,0.9896409531022423,0.9894013349971672,0.9897377424602073,0.0003655424092251434
