mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__tol,param_classifier__solver,param_classifier__shrinkage,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
1117.697756767273,2.517894364658518,0.05436444282531738,0.006570131312225767,0.01,lsqr,0.0,"{'classifier__tol': 0.01, 'classifier__solver': 'lsqr', 'classifier__shrinkage': 0.0}",0.5111905070679083,0.5019061366007591,0.5011666607484706,0.5047544348057126,0.004560992271950048,1,0.5126925306821002,0.5025463082786377,0.5118475797083947,0.5090288062230441,0.0045967793244413675,0.7626801651222442,0.7703070349674916,0.7530503380455662,0.7620125127117673,0.0070608175621859086,1,0.77457686821695,0.7667785720415481,0.777016187165357,0.7727905424746183,0.004366189078139573,0.7703087959709385,0.7557838706810301,0.7600056680513543,0.7620327782344409,0.00610055983442695,1,0.7698550042622516,0.7562341819952385,0.7659417325252977,0.7640103062609294,0.005725935461762805
1120.8741110165913,5.288400942117725,0.05601803461710612,0.011219675003064356,0.0001,lsqr,0.35,"{'classifier__tol': 0.0001, 'classifier__solver': 'lsqr', 'classifier__shrinkage': 0.35}",0.4768423185764041,0.4707078801187811,0.47450723369801473,0.47401914413106666,0.0025280436924775868,5,0.4743724408335487,0.4717467665699263,0.48006900881700787,0.47539607207349427,0.003473787048867725,0.730834079729657,0.7358234949521815,0.7239344362296268,0.7301973369704884,0.004874526324550472,5,0.7306722979558674,0.7270772208838773,0.7379855881068869,0.7319117023155438,0.0045387378012759,0.7334384249458952,0.7280190888522692,0.7347529561174202,0.7320701566385281,0.0029143736556221708,5,0.7337311132982687,0.7286178177846285,0.7381029185029158,0.7334839498619377,0.003876218194082772
1118.5385093688965,2.4622565640456413,0.0598451296488444,0.010579904129432695,0.0001,eigen,0.65,"{'classifier__tol': 0.0001, 'classifier__solver': 'eigen', 'classifier__shrinkage': 0.65}",0.4582974282205631,0.4528198273031407,0.4586954166258468,0.4566042240498502,0.0026809006875879266,8,0.4554410850610141,0.4534972448777415,0.46256285698433414,0.4571670623076966,0.0038970569073638905,0.7120395206075012,0.7138830636978588,0.7082872896927267,0.7114032913326955,0.0023283416769191256,8,0.7110031681853151,0.7088746866015896,0.7177997235769216,0.7125591927879421,0.0038061337054589627,0.7214279435209099,0.7179849345532153,0.7274495698976746,0.7222874826572667,0.00391143078647645,8,0.7214482848283825,0.7168452628709586,0.729629596383294,0.722641048027545,0.005286890004253481
1124.565032641093,2.5149908086302273,0.040364980697631836,0.003299615268000148,0.001,eigen,0.85,"{'classifier__tol': 0.001, 'classifier__solver': 'eigen', 'classifier__shrinkage': 0.85}",0.43250123885360603,0.42546037443537976,0.4338314669124494,0.43059769340047843,0.003673001613939668,10,0.4279859414153445,0.4289263183216213,0.4372369798721225,0.4313830798696961,0.004157097233268306,0.6952855113827093,0.694419758032503,0.6900798990434002,0.6932617228195376,0.0022774816680774094,10,0.692575489476417,0.6931368106855493,0.6994296498692443,0.6950473166770701,0.0031072392387646816,0.6988597802418789,0.6910271029779934,0.7071350145116287,0.6990072992438336,0.006576854612239748,10,0.6966023217706756,0.6941798092595642,0.7091961818959805,0.6999927709754067,0.006582513255908916
1121.5494964122772,5.6375315327739495,0.047046502431233726,0.010053614489477603,0.01,eigen,0.75,"{'classifier__tol': 0.01, 'classifier__solver': 'eigen', 'classifier__shrinkage': 0.75}",0.4488880405872804,0.44333594382763747,0.45102063039354034,0.44774820493615275,0.003239137836701636,9,0.4460490223871833,0.445117525468242,0.45445649341506333,0.44854101375682953,0.004200126689972779,0.7051459892865707,0.7058423738390277,0.7014698877105591,0.7041527502787192,0.0019182546808581104,9,0.7032960098287206,0.7019865025905414,0.7110352891396547,0.7054392671863056,0.003992935309475571,0.713762847320138,0.7097943919537316,0.722211753702455,0.7152563309921082,0.005178197132110511,9,0.7140877739633505,0.7101798564643458,0.7243623519838932,0.7162099941371965,0.005981285181865447
1127.9148224989574,1.0352279377482079,0.041011412938435875,0.00435564497754528,0.0001,eigen,auto,"{'classifier__tol': 0.0001, 'classifier__solver': 'eigen', 'classifier__shrinkage': 'auto'}",0.5103496126725041,0.4989653647405955,0.49724790509324224,0.502187627502114,0.005813829395004262,3,0.5119628502528693,0.4995002402917281,0.5072881478491283,0.5062504127979085,0.0051404819675643304,0.7621335911717165,0.767674739928928,0.7521853960670997,0.7606645757225814,0.00640824719195704,3,0.7738133213350797,0.7641423832902787,0.7742191922783513,0.7707249656345699,0.004657536941716355,0.7688633201520414,0.7507199713596937,0.7530741883724706,0.7575524932947353,0.008055502781030312,3,0.7685677093994028,0.7503264890184262,0.7592422020166841,0.7593788001448377,0.007447573409431186
1119.9940126736958,5.119134199324657,0.05261826515197754,0.010860172668265704,0.001,eigen,0.5,"{'classifier__tol': 0.001, 'classifier__solver': 'eigen', 'classifier__shrinkage': 0.5}",0.46771957302251305,0.46315663131870755,0.46619577609923735,0.46569066014681937,0.001896745606228775,7,0.4658409332716948,0.4627866025376993,0.47206041447003655,0.4668959834264769,0.003858820636837062,0.7227887675067884,0.7256903346031449,0.7145138613160996,0.7209976544753443,0.004735289727325104,7,0.7217170041689855,0.7171022627101878,0.7286185067002242,0.7224792578597992,0.004732282178567509,0.727785543284025,0.7243293034329812,0.7311681852921884,0.7277610106697315,0.002792015718427754,7,0.7280310238146271,0.7236658420729843,0.7342052437942085,0.7286340365606067,0.004323768837422271
1123.5163044929504,2.966371845562402,0.05067904790242513,0.008921386728896199,0.0001,eigen,0.1,"{'classifier__tol': 0.0001, 'classifier__solver': 'eigen', 'classifier__shrinkage': 0.1}",0.4936026150213201,0.4868371163520907,0.48894373096863486,0.48979448744734855,0.002826757034765115,4,0.49091151421052504,0.4860043337910451,0.49681527963988736,0.4912437092138191,0.004419796577280473,0.7495724481443128,0.755042069667289,0.7427552099500069,0.7491232425872029,0.005026136332707697,4,0.7496849008716037,0.7463901452807641,0.7564494320946185,0.7508414927489954,0.004187329409777591,0.7457946991114733,0.7374188062326811,0.7440987156951899,0.7424374070131149,0.003615600944251122,4,0.7441913433612173,0.7363049270778316,0.7501249739008004,0.7435404147799498,0.005660754046396739
537.4983831246694,1.3327195397379614,0.03330349922180176,0.0013213850262708208,0.0001,lsqr,0.0,"{'classifier__tol': 0.0001, 'classifier__solver': 'lsqr', 'classifier__shrinkage': 0.0}",0.5111905070679083,0.5019061366007591,0.5011666607484706,0.5047544348057126,0.004560992271950048,1,0.5126925306821002,0.5025463082786377,0.5118475797083947,0.5090288062230441,0.0045967793244413675,0.7626801651222442,0.7703070349674916,0.7530503380455662,0.7620125127117673,0.0070608175621859086,1,0.77457686821695,0.7667785720415481,0.777016187165357,0.7727905424746183,0.004366189078139573,0.7703087959709385,0.7557838706810301,0.7600056680513543,0.7620327782344409,0.00610055983442695,1,0.7698550042622516,0.7562341819952385,0.7659417325252977,0.7640103062609294,0.005725935461762805
536.0174695650736,1.553816806886517,0.0349427064259847,0.0013986806429806167,0.001,eigen,0.35,"{'classifier__tol': 0.001, 'classifier__solver': 'eigen', 'classifier__shrinkage': 0.35}",0.4768423185764041,0.4707078801187811,0.47450723369801473,0.47401914413106666,0.0025280436924775868,5,0.4743724408335487,0.4717467665699263,0.48006900881700787,0.47539607207349427,0.003473787048867725,0.730834079729657,0.7358234949521815,0.7239344362296268,0.7301973369704884,0.004874526324550472,5,0.7306722979558674,0.7270772208838773,0.7379855881068869,0.7319117023155438,0.0045387378012759,0.7334384249458952,0.7280190888522692,0.7347529561174202,0.7320701566385281,0.0029143736556221708,5,0.7337311132982687,0.7286178177846285,0.7381029185029158,0.7334839498619377,0.003876218194082772
