mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_estimators,param_classifier__min_samples_split,param_classifier__min_samples_leaf,param_classifier__max_features,param_classifier__max_depth,param_classifier__criterion,param_classifier__class_weight,param_classifier__bootstrap,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,split3_train_bal_acc,split4_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
405.1809178352356,20.08659543564298,1.6909677028656005,0.6201447032309949,200,50,1,log2,15,gini,balanced,True,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 50, 'classifier__min_samples_leaf': 1, 'classifier__max_features': 'log2', 'classifier__max_depth': 15, 'classifier__criterion': 'gini', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True}",0.7730208039352948,0.7841751823831157,0.7739648347785156,0.7725929960162099,0.7756672329337233,0.7758842100093719,0.004277908066431792,6,0.8494922488952386,0.8452279582139155,0.8428952940271094,0.8384928847555548,0.8491655731147493,0.8450547918013136,0.0041071057884535115,0.8971138730685009,0.9240447586236616,0.9132769566070262,0.9031424437955469,0.904671308624514,0.90844986814385,0.00935363503362318,3,0.9877631136578555,0.9891736270957973,0.9893564574063038,0.9872467061315247,0.9899200916506266,0.9886919991884217,0.0010132503747256633,0.9473928529496137,0.9477716644606947,0.9464508637017383,0.9464310098331938,0.9469036538994584,0.9469900089689398,0.0005260957007031203,6,0.9687213153659036,0.9674543183762069,0.9672353381868368,0.9659241457729507,0.9688277420553738,0.9676325719514545,0.0010697740703575328
904.5308772563934,12.151897055947389,2.243455743789673,0.6202666649792046,300,20,8,sqrt,20,gini,,True,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 20, 'classifier__min_samples_leaf': 8, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 20, 'classifier__criterion': 'gini', 'classifier__class_weight': None, 'classifier__bootstrap': True}",0.8463753253221741,0.8607985595863255,0.8520061976751012,0.853474017203574,0.8512446584698381,0.8527797516514026,0.00466379370879473,2,0.935346139337909,0.938062721411276,0.931723063446641,0.9387406766269702,0.9399261331048144,0.9367597467855221,0.002933063016957169,0.8938520732499444,0.9190874275804679,0.915891325917668,0.8948454985532581,0.9041127300095464,0.905557811062177,0.01042783053819735,5,0.9926909102228185,0.994961504715201,0.9947352406400658,0.9941516804089762,0.9956228217188648,0.9944324315411853,0.000989985681664783,0.9672256308180759,0.9692969275241231,0.9673634930760205,0.968322738435199,0.967168774328711,0.9678755128364258,0.0008251570325346208,2,0.9871749895914602,0.9874034504936423,0.9866564683015241,0.9868515895490787,0.9876768934272978,0.9871526782726006,0.0003674410932482815
437.535106754303,14.911764725847897,2.915678596496582,0.8396995095839596,300,10,4,log2,10,gini,balanced,True,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': 'log2', 'classifier__max_depth': 10, 'classifier__criterion': 'gini', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True}",0.6158158583897515,0.6072272695896064,0.6062973644448458,0.6082150229519112,0.6181546631394612,0.6111420357031152,0.0048659058568163455,8,0.6440743432093967,0.6373330435292208,0.6393300113016469,0.6362798987677849,0.6452892309244163,0.6404613055464932,0.003603135222955472,0.8832243860463793,0.8965589771465055,0.8961289759619655,0.8826500848778718,0.891204649576774,0.8899534147218991,0.006032496232304889,8,0.9414507921174231,0.9441586187633838,0.9447585885395646,0.9418324647229699,0.9456158067774737,0.943563254184163,0.0016403891912648528,0.8554310884462973,0.8464184975912995,0.8455191574475572,0.8495424016656977,0.8561200514721374,0.8506062393245978,0.00443234987018257,8,0.8669186415332025,0.8613084117276704,0.8619510682987284,0.8604347963109423,0.866908236960479,0.8635042309662045,0.002824918470751584
378.5701373100281,23.410247189539703,1.4630166053771974,0.39484897097709076,100,20,2,log2,15,entropy,,True,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 20, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 15, 'classifier__criterion': 'entropy', 'classifier__class_weight': None, 'classifier__bootstrap': True}",0.8144875307286006,0.8415048464394879,0.8248835054225522,0.8283795384057934,0.8222085119602587,0.8262927865913385,0.008874601248713032,3,0.9084809260727408,0.9181456612924223,0.9080153215191402,0.9187431893928165,0.9119140318333534,0.9130598260220946,0.004602011176649725,0.8998353196777069,0.9242345381690145,0.9176463360100359,0.9079338960066053,0.9073925626398861,0.9114085305006497,0.008550520238676114,2,0.9936126391826112,0.9950650955480297,0.9943012569666007,0.9941754281200362,0.9946897338633016,0.9943688307361158,0.000490216270062855,0.9594933374855983,0.9634095600186627,0.9596992801512064,0.9619062219868126,0.960550520893411,0.9610117841071382,0.0014690445174755141,3,0.9832055074512196,0.9840644166689267,0.9831032443600471,0.9842592814873257,0.9834348519428001,0.9836134603820638,0.00046456289781814406
709.1360139846802,104.96380427236576,3.2142145156860353,0.5997060457809035,300,50,8,log2,15,entropy,,True,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 50, 'classifier__min_samples_leaf': 8, 'classifier__max_features': 'log2', 'classifier__max_depth': 15, 'classifier__criterion': 'entropy', 'classifier__class_weight': None, 'classifier__bootstrap': True}",0.7884273582989796,0.8026968748063142,0.785499643005387,0.7983850024097997,0.7898925804952087,0.7929802918031379,0.006478366353473245,5,0.8664080932293231,0.8664424766244488,0.8579261020940179,0.8663060148223524,0.8716650873015853,0.8657495548143455,0.004414145405267492,0.9012912954524573,0.9281877770924201,0.9174403216421474,0.9124419494165401,0.906124391291734,0.9130971469790599,0.009327561518013039,1,0.986270337425425,0.989945291523987,0.9894515091311403,0.9881517388973429,0.9900951009295756,0.9887827955814942,0.0014304823297759646,0.9490334422830603,0.9502626831587503,0.9470617955127717,0.9506490661949877,0.948765357660413,0.9491544689619966,0.0012654877970076416,5,0.9687490305089893,0.9685353680485035,0.9672411161153053,0.9680404887506772,0.9697499297940424,0.9684631866435035,0.0008264084571944937
7378.12447795868,13.59312156833612,0.09363107681274414,0.013066655876889169,200,10,4,,15,entropy,balanced,True,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': None, 'classifier__max_depth': 15, 'classifier__criterion': 'entropy', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True}",0.8121415292037181,0.8164215636205487,0.8137482154105786,0.8040889095939731,0.8246421075391497,0.8142084650735937,0.006643013729102054,4,0.9270478079466844,0.9194887630294296,0.9160825138995594,0.9171110602353215,0.9341269428776521,0.9227714175977294,0.006852625306668024,0.8860036633428781,0.9009710036131524,0.8971448618094199,0.88801485392625,0.8971595554143141,0.893858787621203,0.005798818955090472,7,0.9913847137229176,0.9913820037990584,0.9902586764694515,0.9912906715192529,0.9931936318915502,0.9915019394804461,0.0009466030557334198,0.9543883743860069,0.9542846024597955,0.9549766320107664,0.9535568175307956,0.9540429831382441,0.9542498819051216,0.00046296797447096903,4,0.9821048061261728,0.9813219338603574,0.9822766378613659,0.981381526068084,0.9833246032293619,0.9820819014290685,0.0007281251292782812
6535.119667243957,16.29050082844735,0.9030599594116211,0.18725928824523133,200,10,4,,15,gini,balanced,True,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 10, 'classifier__min_samples_leaf': 4, 'classifier__max_features': None, 'classifier__max_depth': 15, 'classifier__criterion': 'gini', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True}",0.6966323720231223,0.7299722644058149,0.7049297982615764,0.7217842945627728,0.7168188290823231,0.714027511667122,0.011895827387318732,7,0.7759555834886216,0.8100003932805823,0.7807698848416239,0.8018689822890938,0.8084193842609956,0.7954028456321834,0.01425937687886072,0.8686139069500498,0.8870673793281941,0.8829890247873955,0.8631115165681063,0.8715219814426056,0.8746607618152703,0.008978703514571208,9,0.9713897619175824,0.9757731785057541,0.971159090768511,0.9731042984578563,0.9749986434616575,0.9732849946222724,0.0018585842292961916,0.9077821075868193,0.9212426120978842,0.9137835112854112,0.9233360172775035,0.9168836705313216,0.9166055837557879,0.0055262269990071465,7,0.931404729038375,0.9461286038783089,0.9413481231904932,0.9442314421197253,0.9449646608974253,0.9416155118248655,0.005343397280669461
1608.923791074753,23.89154845838063,2.1876521587371824,0.6906165896864678,300,20,8,sqrt,20,entropy,balanced,True,"{'classifier__n_estimators': 300, 'classifier__min_samples_split': 20, 'classifier__min_samples_leaf': 8, 'classifier__max_features': 'sqrt', 'classifier__max_depth': 20, 'classifier__criterion': 'entropy', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True}",0.8741201887324905,0.890458405999456,0.8872880012656884,0.8852533600583522,0.8695101576582681,0.881326022742851,0.008073515984054966,1,0.97356770838519,0.9763251379626656,0.9726869246492276,0.9767678936601246,0.973027008998006,0.9744749347310429,0.0017203163239611534,0.892175627071279,0.9187310494207359,0.9160160080914956,0.9023331520073666,0.9035629091068229,0.9065637491395402,0.009708856215595195,4,0.9953125938675343,0.9969259101467183,0.9970012529110889,0.9966386308908068,0.9971952890801081,0.9966147353792513,0.0006751905878955234,0.9715648156461899,0.9750839123922604,0.9724254719181993,0.9740343136757147,0.9706987504308336,0.9727614528126397,0.0016008471545520216,1,0.9930915376569657,0.9936543800685843,0.9931449479629172,0.9933950495926945,0.9931854317820926,0.9932942694126508,0.00020740251644845063
540.9428689002991,17.740789448633056,1.4849673748016357,0.23078569762405535,100,20,2,log2,10,entropy,,True,"{'classifier__n_estimators': 100, 'classifier__min_samples_split': 20, 'classifier__min_samples_leaf': 2, 'classifier__max_features': 'log2', 'classifier__max_depth': 10, 'classifier__criterion': 'entropy', 'classifier__class_weight': None, 'classifier__bootstrap': True}",0.6125492670177621,0.6061169951719171,0.6087554518853775,0.6094035587112477,0.6170055298360715,0.6107661605244752,0.003731583298844374,9,0.6437044526724944,0.6342223726273734,0.6407054768567477,0.6371543245411033,0.6421144874328171,0.6395802228261072,0.0034435303627929114,0.8849907056158168,0.9044636916642024,0.9035764663021851,0.8887770425823256,0.8927763777606218,0.8949168567850302,0.007835028259445147,6,0.945390168663395,0.9445724008804814,0.9496480875810149,0.9464446090879463,0.9477369479412621,0.94675844283082,0.0017920359515109703,0.8522526235444485,0.8434113512495974,0.8453651659006315,0.8485713192720834,0.854306893854309,0.8487814707642141,0.004077565158771422,9,0.8657823456004803,0.8584881496240286,0.8620937139766379,0.8601588973747568,0.8636499621150434,0.8620346137381893,0.002559455290388902
5360.874177598953,77.15754931487238,1.3664111137390136,0.641751566092455,200,20,4,,10,gini,balanced,True,"{'classifier__n_estimators': 200, 'classifier__min_samples_split': 20, 'classifier__min_samples_leaf': 4, 'classifier__max_features': None, 'classifier__max_depth': 10, 'classifier__criterion': 'gini', 'classifier__class_weight': 'balanced', 'classifier__bootstrap': True}",0.5715403153127507,0.5516975580565552,0.5496566360401142,0.5518098829787842,0.5667202969914686,0.5582849378759345,0.009018068704288945,10,0.6004404320270192,0.5808657564547947,0.5797748532390111,0.5754735569480862,0.5935182140514931,0.5860145625440809,0.00939113913873176,0.8360950691188815,0.8467851824815462,0.8364431064874062,0.8215659817140413,0.8465224189305273,0.8374823517464804,0.009215214519307062,10,0.8954148068386119,0.9009561598429936,0.8887579962957389,0.8927106499548669,0.9059403399771042,0.8967559905818631,0.006068363253109909,0.8155223117185724,0.7991665573741278,0.7886985397728842,0.8100071534873777,0.8132904284892677,0.805336998168446,0.010037137580630526,10,0.8272365299895447,0.8147078811579641,0.8060455015288122,0.8130798293987328,0.824413109357863,0.8170965702865833,0.00775005407157321
