mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__activation,param_classifier__alpha,param_classifier__batch_size,param_classifier__beta_1,param_classifier__beta_2,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_classifier__validation_fraction,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
1219.9161737759907,37.02919043201643,0.09428159395853679,0.004554115114107576,relu,0.005173064246720068,72,0.9723243181897382,0.9747551319052552,"(64,)",0.0026167424469205583,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.005173064246720068, 'classifier__batch_size': 72, 'classifier__beta_1': 0.9723243181897382, 'classifier__beta_2': 0.9747551319052552, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.0026167424469205583, 'classifier__validation_fraction': 0.1}",0.805470811416525,0.7716638213115539,0.8059959873968328,0.7943768733749706,0.01606198416508538,91,0.8551443058884182,0.8140532877514184,0.8740260765878818,0.8477412234092393,0.02503714670712166,0.8977975791033874,0.9099452549727358,0.8843781081364858,0.897373647404203,0.010442047624892124,42,0.9623420418881844,0.9700310217543692,0.9685129866249103,0.9669620167558213,0.0033250797982168918,0.9549937900599467,0.9427379940135885,0.959164797210025,0.9522988604278534,0.0069717023318108425,86,0.9655435966216035,0.9524567699456054,0.9737382770007822,0.9639128811893304,0.008764323904355116
1271.264092842738,29.939971816751292,0.12192424138387044,0.002051423101461121,relu,0.0001757388567090981,93,0.9571204145928548,0.9581317898694934,"(128,)",0.009545143411411031,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001757388567090981, 'classifier__batch_size': 93, 'classifier__beta_1': 0.9571204145928548, 'classifier__beta_2': 0.9581317898694934, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.009545143411411031, 'classifier__validation_fraction': 0.1}",0.8230029981497129,0.8192740891057246,0.8352776077352635,0.8258515649969004,0.006836856097343326,62,0.8925023041534244,0.8866567722292299,0.9206593352779062,0.8999394705535201,0.014844239208456988,0.8952320773218332,0.8939030240831075,0.8781200632908188,0.8890850548985866,0.007772381717622711,81,0.9708834441138899,0.9759616867853775,0.9790781675877968,0.9753077661623548,0.003377285136453119,0.9564510171304608,0.9560358654993504,0.9606927295435359,0.9577265373911157,0.0021042511942910374,74,0.9706383485322003,0.9699004451789185,0.9783790537010372,0.972972615804052,0.0038347797320632173
1228.3314480781555,21.861015422877845,0.09179870287577312,0.0021077428822102004,relu,0.00021108958766794024,90,0.9618174897907527,0.9545584938365412,"(64,)",0.006652095051722111,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.00021108958766794024, 'classifier__batch_size': 90, 'classifier__beta_1': 0.9618174897907527, 'classifier__beta_2': 0.9545584938365412, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.006652095051722111, 'classifier__validation_fraction': 0.15}",0.8019295148357439,0.8066448442908293,0.820504716620395,0.8096930252489895,0.007883657598703533,81,0.8590065456541597,0.8787817969203686,0.909227078795389,0.8823384737899724,0.020656120158658534,0.899914491722237,0.8976947752169586,0.860279918029067,0.8859630616560876,0.01818331992542572,92,0.9745374375960651,0.978238000720974,0.9738807665149851,0.9755520682773414,0.0019180683070909742,0.949317976871952,0.9544142085219196,0.9602969189964551,0.9546763681301088,0.004485966138111295,81,0.9604548388082068,0.9702694118292059,0.9778734962354646,0.9695325822909591,0.0071301984529822384
1238.1793423493702,33.07440184470801,0.09143813451131184,0.0025022116568487233,relu,0.00014414950961304262,68,0.9876111650978556,0.966505184591194,"(64,)",0.006592703038861593,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.00014414950961304262, 'classifier__batch_size': 68, 'classifier__beta_1': 0.9876111650978556, 'classifier__beta_2': 0.966505184591194, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.006592703038861593, 'classifier__validation_fraction': 0.15}",0.7724167453381445,0.7856748892095717,0.7971529488142055,0.7850815277873072,0.010107225103371899,94,0.8441220867713467,0.8310333277942574,0.8821380627007647,0.8524311590887897,0.021674931673071343,0.871680129907151,0.899507228685783,0.8675829236589374,0.8795900940839573,0.014182523584104892,100,0.9727000614957326,0.9665995161897877,0.9687746174453654,0.9693580650436285,0.0025244763922327895,0.9469124266645543,0.9485636415981092,0.949864812748352,0.9484469603370052,0.0012081271413418241,92,0.9615941390589094,0.9591388543716799,0.9682264757891537,0.9629864897399143,0.003838419472560988
1352.7641966342926,15.94470481153701,0.14783382415771484,0.005968115715002326,relu,0.0001665316904788088,123,0.9282915101865373,0.9730872270477079,"(128, 64)",0.004484023899720733,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001665316904788088, 'classifier__batch_size': 123, 'classifier__beta_1': 0.9282915101865373, 'classifier__beta_2': 0.9730872270477079, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.004484023899720733, 'classifier__validation_fraction': 0.1}",0.8502611400210794,0.881500237770898,0.8617130863702152,0.8644914880540643,0.012903744779282529,15,0.9451083614541226,0.9674897694888305,0.9707477260342843,0.961115285659079,0.011396484460582093,0.8959894040157457,0.8969985722202974,0.8657121749770864,0.8862333837377099,0.014516533375524736,90,0.9944678558513209,0.9900971578435145,0.9905173474112324,0.9916941203686892,0.0019688145695506,0.9682731091835753,0.9760454557333779,0.9720503943187273,0.9721229864118935,0.003173462350131108,13,0.9892903230957659,0.9930800775634074,0.9924567980384448,0.9916090662325394,0.0016592260529756891
1313.730353752772,41.37632039246846,0.09039425849914551,0.0036906824913015305,relu,0.0005195131328786052,66,0.9791839722556526,0.9757463107147389,"(64,)",0.0012970096532284338,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0005195131328786052, 'classifier__batch_size': 66, 'classifier__beta_1': 0.9791839722556526, 'classifier__beta_2': 0.9757463107147389, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.0012970096532284338, 'classifier__validation_fraction': 0.15}",0.8235106412584529,0.842361569007258,0.8171912911952302,0.8276878338203136,0.010691816950603372,60,0.9079395027711712,0.9324733156578316,0.9012642483692561,0.9138923555994197,0.013418365843171767,0.8909873418369821,0.9016018052178474,0.875282614888053,0.8892905873142943,0.010811542499775619,80,0.9871464384036571,0.9863774855657059,0.9839064518775725,0.9858101252823118,0.0013822207833005967,0.9614018707167593,0.9643628877244903,0.9581748893091462,0.9613132159167986,0.0025270174583544654,59,0.9806751567429569,0.9834788909642097,0.9761426214069316,0.9800988897046995,0.003022612063408928
1305.1427444616954,39.42537210212581,0.14927045504252115,0.007356315708252406,relu,0.00015895527950397995,98,0.9127774790784895,0.9670491291675262,"(128, 64)",0.0015533181537689378,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.00015895527950397995, 'classifier__batch_size': 98, 'classifier__beta_1': 0.9127774790784895, 'classifier__beta_2': 0.9670491291675262, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.0015533181537689378, 'classifier__validation_fraction': 0.1}",0.8788702009050446,0.885474782501322,0.8652228595042931,0.8765226143035533,0.008432811646895466,4,0.9634905242275561,0.965422116728137,0.9624115862727987,0.9637747424094973,0.0012453669838885376,0.8957115833912974,0.9044033643049539,0.8831726745715086,0.8944292074225867,0.008714696886421252,58,0.9898608941331041,0.9930302714101504,0.995706177195904,0.9928657809130529,0.0023891597356658816,0.9738901289696995,0.9744978809951681,0.9704214643331933,0.9729364914326869,0.001795617185353623,6,0.9912721307947728,0.9911362152695057,0.9917458674176216,0.9913847378273001,0.00026131614729611605
1244.7860044638317,17.939407656494758,0.1573646068572998,0.007544756461804623,relu,0.002005834836854833,111,0.9519524757691752,0.9861653870435872,"(128, 64)",0.006978102210460618,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.002005834836854833, 'classifier__batch_size': 111, 'classifier__beta_1': 0.9519524757691752, 'classifier__beta_2': 0.9861653870435872, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.006978102210460618, 'classifier__validation_fraction': 0.1}",0.8273843277213146,0.8346599948083565,0.8143837735337268,0.8254760320211326,0.008386993170138956,63,0.8827355340604852,0.8967806699534815,0.8742352376166629,0.8845838138768766,0.0092964593089081,0.9074674497643539,0.9051998962387607,0.8999121504795898,0.9041931654942349,0.0031655191164135423,19,0.9806820070015686,0.9760633201789826,0.9815067227474288,0.9794173499759934,0.0023954367625124823,0.9606284339297391,0.9614005693210805,0.953555161232406,0.9585280548277418,0.003530467513756949,67,0.9722967022755816,0.9735770926154849,0.965308146053723,0.9703939803149298,0.003634018203493075
1304.655473311742,23.443368831323887,0.15601603190104166,0.005032226893240736,relu,0.0018547452887123326,79,0.9095709353630197,0.9654310598420354,"(128, 64)",0.0014958272380290272,0.1,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0018547452887123326, 'classifier__batch_size': 79, 'classifier__beta_1': 0.9095709353630197, 'classifier__beta_2': 0.9654310598420354, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.0014958272380290272, 'classifier__validation_fraction': 0.1}",0.8689072437509268,0.8659531868706951,0.8542795572606675,0.8630466626274297,0.006315494987032292,18,0.9444230298005281,0.939093367719315,0.9351211004105071,0.93954583264345,0.0038109505354013097,0.9126321228892216,0.9119860829295264,0.9030348129374509,0.909217672918733,0.00437989041479998,3,0.9928907211225081,0.9891457433864861,0.9928322321212415,0.9916228988767454,0.0017517761906149301,0.9715936935369753,0.9697416944735222,0.9697569163732406,0.9703641014612461,0.000869475102606918,16,0.9880878331394091,0.9852253485299772,0.9865770165972805,0.9866300660888889,0.0011692063465526435
1294.1850881576538,34.00361656879847,0.17149591445922852,0.023310531043530484,relu,0.0020443950435798733,64,0.9753337012718646,0.9636845283342661,"(128, 64)",0.0021896771816551598,0.15,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0020443950435798733, 'classifier__batch_size': 64, 'classifier__beta_1': 0.9753337012718646, 'classifier__beta_2': 0.9636845283342661, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.0021896771816551598, 'classifier__validation_fraction': 0.15}",0.8513162492626842,0.8567636363473795,0.8425448709125682,0.8502082521742107,0.005857420694218876,37,0.9201857223661,0.9252005335729804,0.9103270602462576,0.9185711053951127,0.006178473013748801,0.8984083779307287,0.9188139601770862,0.9052447408086234,0.9074890263054795,0.008480352183990297,7,0.9841065378676219,0.9873267670309775,0.9881952283083443,0.9865428444023147,0.0017588345375676056,0.9664257548886629,0.9698556559910162,0.9643915571751184,0.9668909893515991,0.002254835736308625,36,0.9793277678464967,0.9845519658429276,0.979056148034833,0.9809786272414192,0.002529164012250576
