mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__metric,param_classifier__n_neighbors,param_classifier__p,param_classifier__weights,params,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,split0_train_bal_acc,split1_train_bal_acc,split2_train_bal_acc,split3_train_bal_acc,split4_train_bal_acc,mean_train_bal_acc,std_train_bal_acc,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
1607.5597576618195,5.535584702754438,849.9313529491425,6.857726289013729,minkowski,17,1,uniform,"{'classifier__metric': 'minkowski', 'classifier__n_neighbors': 17, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.7670272213614269,0.7634925027257854,0.7649051066047561,0.7715169491822201,0.7580010636047214,0.764988568695782,0.00442371480029319,4,0.8118284036304738,0.816051385346946,0.8101764051289482,0.816092210346371,0.8161734806722996,0.8140643770250076,0.0025543895838855647,0.924907154126576,0.9196313789092958,0.9266708934396638,0.9128220434654253,0.9055352452188428,0.9179133430319608,0.00784472264383839,2,0.9848391990596298,0.9846809138759168,0.9845050353577738,0.9844870799797164,0.9851169441190841,0.9847258344784242,0.00023391968799222075,0.9404986273078871,0.9403026391175718,0.9411362152471026,0.9444060802904297,0.940636467361584,0.9413960058649151,0.0015300769306863346,4,0.9525266216986076,0.9527008442221591,0.9514900665990123,0.9523073516982781,0.9535866952158609,0.9525223158867835,0.000674765508478136
1608.390393781662,6.711580756556495,854.7612152099609,2.421956505719083,manhattan,2,2,distance,"{'classifier__metric': 'manhattan', 'classifier__n_neighbors': 2, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.8672376829655907,0.858625305701737,0.8749416035741199,0.8601338800749667,0.8537744506198072,0.8629425845872442,0.007389272294136741,1,1.0,1.0,0.9999420480054955,0.9999766838860886,1.0,0.9999837463783168,2.2720799923778406e-05,0.9084223278095674,0.8906740448948047,0.9188268842505535,0.8865977215370606,0.8768903272957116,0.8962822611575396,0.015211382218151484,10,1.0,1.0,0.9999965503561757,0.9999965503561757,1.0,0.9999986201424702,1.6899734327562296e-06,0.9721845896634477,0.971794111442098,0.9742753049347478,0.9723304101143854,0.9704168390721711,0.97220025104537,0.0012384298889680859,1,1.0,1.0,0.9999857250011537,0.9999857237649172,1.0,0.9999942897532141,6.993595476236232e-06
1602.5068100452422,5.694028086800536,96.14041934013366,2.0570876180961095,euclidean,37,2,uniform,"{'classifier__metric': 'euclidean', 'classifier__n_neighbors': 37, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.719347480189529,0.7105717591936982,0.7088365406253564,0.7150704214739784,0.7112817387757244,0.7130215880516573,0.003761860939190812,9,0.7460464583223575,0.7508333923741801,0.742560701591125,0.7502525430782905,0.7502524869303059,0.7479891164592518,0.0032117739661002244,0.9202841760561224,0.9151761641611419,0.9128660678434987,0.9024455314122524,0.9009007491198593,0.910334537718575,0.007484358118866437,7,0.969855876031235,0.9705100995358318,0.9695649368029213,0.9700279848476034,0.9699911876355568,0.9699900169706297,0.0003067949625942732,0.9197362348864405,0.9153939569362347,0.9162949904860154,0.9206445898260308,0.918961641205418,0.918206282668028,0.0020208352695917785,9,0.9266486052921517,0.9273962156467392,0.9252116953082296,0.9277733268993178,0.9283582706587018,0.927077622761028,0.0010854774028402118
1606.313421201706,7.188243704371742,94.09240651130676,1.829601699109046,minkowski,19,2,distance,"{'classifier__metric': 'minkowski', 'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.7584103088201111,0.7556675236677551,0.7512871414426556,0.7595892740334244,0.7533879416131214,0.7556684379154135,0.003075296243458273,5,0.9999766791934983,1.0,0.9999420480054955,0.9999533724037557,1.0,0.9999744199205498,2.368427364770063e-05,0.9182005500017411,0.9141434823290757,0.9168485472268539,0.9047729380167789,0.9004222696603621,0.9108775574469623,0.007021746582333011,4,0.9999965502966746,1.0,0.9999965503561757,0.9999931007123515,1.0,0.9999972402730404,2.581480239936299e-06,0.9368050181308373,0.9364434507192733,0.9357727588994692,0.9401771010422668,0.9372352290340151,0.9372867115651722,0.001522640592734241,5,0.9999857237650828,1.0,0.9999857250011537,0.99997144894766,1.0,0.9999885795427792,1.0682835293551768e-05
1592.7739376068116,17.18949445071336,95.6778802394867,1.887573485449437,minkowski,44,2,distance,"{'classifier__metric': 'minkowski', 'classifier__n_neighbors': 44, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.7198974510974887,0.7134354509484765,0.7099246222257358,0.7157450099717719,0.7114917774286699,0.7140988623344285,0.0034926986856837028,8,0.9999766791934983,1.0,0.9999420480054955,0.9999766792529995,1.0,0.9999790812903985,2.125177106350094e-05,0.9212318261245699,0.9162121678092998,0.9138231221887281,0.9024137194873827,0.9003082342014037,0.910797813962277,0.008095191794792202,5,0.9999965502966746,1.0,0.9999965503561757,0.9999568127834161,1.0,0.9999899826872533,1.665655065423589e-05,0.9203070075250437,0.9174131207875594,0.9172220815156941,0.9219055249824463,0.9192239126073299,0.9192143294836146,0.0017691791929503086,7,0.9999857237650828,1.0,0.9999857250011537,0.9999857223465894,1.0,0.9999914342225651,6.9939280389761465e-06
1569.5021533489228,16.065158081922498,827.4663011074066,3.992067858939538,manhattan,32,1,distance,"{'classifier__metric': 'manhattan', 'classifier__n_neighbors': 32, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.7443081485146299,0.7395878283183731,0.735155246680866,0.7446967570801271,0.7386841156285312,0.7404864192445054,0.003600270106094166,6,0.9999766791934983,1.0,0.9999420480054955,0.9999533631395918,0.9999420796026619,0.9999628339882495,2.2474433084223525e-05,0.924989140975093,0.9235044869180271,0.9223833304025995,0.9126524884199558,0.9116948846761505,0.9190448662783652,0.005678955623461652,1,0.9999965502966746,1.0,0.9999965503561757,0.9999533631395918,0.9999965503561757,0.9999886028297237,1.767042634032619e-05,0.932079970424959,0.9303087342777752,0.9300067678885298,0.9346624196846999,0.9323503920864733,0.9318816568724874,0.001672182823427519,6,0.9999857237650828,1.0,0.9999857250011537,0.9999714461116742,0.9999857252038264,0.9999857240163473,9.029532363849694e-06
1572.9092371940612,5.820085156183668,95.68470335006714,1.8506622632289846,euclidean,11,2,uniform,"{'classifier__metric': 'euclidean', 'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.780681434174511,0.7768756051033042,0.7701403104054272,0.7846028157604652,0.7765990336211097,0.7777798398129635,0.004807215490502496,3,0.8393563241542751,0.8442630936684123,0.8377721859702776,0.8417185337207658,0.8443362357000952,0.8414892746427652,0.002616029241401069,0.9194899861503322,0.9139264531438656,0.9172654288166967,0.902772322566401,0.8999383167251978,0.9106785014804986,0.007866871009827879,6,0.9884244114414631,0.9886619043992166,0.9882219406509142,0.988632793057809,0.9889819990593022,0.988584609721741,0.0002543252762060466,0.9442740450081134,0.9447214141305156,0.9424907680347754,0.9486291965218964,0.9449245891465615,0.9450080025683725,0.0020038612615690078,3,0.9592680187525332,0.9596798636306241,0.9586954722840826,0.9592177053526699,0.9605480518049749,0.9594818223649769,0.0006180423597495711
1576.5815573215484,7.615038732248898,96.34143853187561,1.1321484977057579,minkowski,38,2,uniform,"{'classifier__metric': 'minkowski', 'classifier__n_neighbors': 38, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.7217164723211764,0.7113812243890617,0.7106239266710247,0.7166553128342883,0.7125115609682854,0.7145776994367672,0.0041327292606558865,7,0.7473668310185712,0.7520566246650534,0.7440324554481151,0.7517373416371045,0.7514268280473247,0.7493240161632339,0.0031478340292715357,0.9209883435940919,0.9135580160971346,0.9127478011605008,0.9022684562669687,0.9002529284233691,0.909963109108413,0.007690630050044909,8,0.9695249223939573,0.970479418569745,0.9690930176109406,0.9698421011776974,0.9695205003364826,0.9696919920177646,0.00046014461436327657,0.920868478394673,0.9161216343200579,0.9172226808906166,0.9218396753875729,0.9196226099381386,0.9191350157862118,0.0021584863606069968,8,0.9273782787661208,0.9280866490385227,0.92615171797825,0.9284859272999757,0.9290435226680057,0.927829219150175,0.0009989420590430708
1574.0379265785218,9.757517891113128,734.3306800842286,16.54537074175872,manhattan,6,2,uniform,"{'classifier__metric': 'manhattan', 'classifier__n_neighbors': 6, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.8242432452849519,0.824021717557893,0.8273454463182777,0.8296360690593787,0.8205578185359343,0.825160859351287,0.0031025011360429552,2,0.9046475796604415,0.9099413039588157,0.9042184120764857,0.9100668506461593,0.9058688754062327,0.9069486043496269,0.002553201518738412,0.9164962022828267,0.9120827738765576,0.928637843746022,0.9048546165581343,0.8993892288019041,0.912292133053089,0.010066795688184582,3,0.9944708492128029,0.9943567485318173,0.9942060614617473,0.9944095753335802,0.994390522754488,0.9943667514588871,8.849478497556454e-05,0.9613108311496089,0.9619912867601558,0.9618963824857975,0.9635608086633379,0.9611317884196504,0.96197821949571,0.0008571241793480948,2,0.97888455779776,0.9790856923942328,0.9781879867415626,0.9788615581180529,0.9789767925044557,0.9787993175112127,0.000315712862063889
1173.7975104808806,329.66711234294866,66.5534049987793,19.636733632461176,euclidean,48,2,uniform,"{'classifier__metric': 'euclidean', 'classifier__n_neighbors': 48, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.7068361940586873,0.6986096533046843,0.6990790108027642,0.7026675511042745,0.698108602743571,0.7010602024027963,0.0033041761770129506,10,0.7299740962679117,0.7331060154874348,0.7278340484851007,0.7344406306149349,0.7343332742968048,0.7319376130304373,0.0026101377085302863,0.9188504471077165,0.9117066312698825,0.9101240303549165,0.8999709273852663,0.8989572750527557,0.9079218622341075,0.007512511919840367,9,0.9637881167555846,0.9644035852846262,0.9644516606711953,0.9637447925966149,0.9648698387913932,0.9642515988198829,0.0004282554060506628,0.9139760681181421,0.9102134457619896,0.9122129288323586,0.9151209753719423,0.9127417326565441,0.9128530301481954,0.0016609823826846345,10,0.9202131943045933,0.9207268305829479,0.9193664602161906,0.9214614371748968,0.9221440148251738,0.9207823874207606,0.000964059642491373
